"zone","state","lga","sector","ea","hhid","item_cd","s11jq1","s11jq2a","s11jq2b","s11jq3a","s11jq3b","s11jq4"
3,33,3310,2,476,330021,3,1,2000,,"N6",,1
3,33,3310,2,476,330021,6,1,400,,,,2
3,33,3310,2,476,330022,2,1,8000,0,"N5",,2
3,33,3310,2,476,330022,3,1,2000,0,"N6",,2
3,33,3310,2,476,330022,6,1,1200,0,"N5",,2
3,33,3310,2,476,330024,2,1,100000,0,"N2",,2
3,33,3310,2,476,330024,3,1,2000,0,"N4",,2
3,33,3310,2,476,330024,5,1,3000,0,"N5",,2
3,33,3310,2,476,330025,2,1,10000,0,"N3",,2
3,33,3310,2,476,330025,3,1,7000,0,"N1",,2
3,33,3310,2,476,330025,6,1,3000,0,"N3",,2
3,33,3310,2,476,330026,2,1,18000,0,"N5",,2
3,33,3310,2,476,330028,2,1,250,,"N2",,2
3,33,3310,2,476,330028,3,1,500,,"N3",,2
3,33,3323,2,92,330031,2,1,3000,0,"N5",,2
3,33,3323,2,92,330031,3,1,1000,0,"N4",,2
3,33,3323,2,92,330032,2,1,10000,0,"N1",,2
3,33,3323,2,92,330032,3,1,800,0,"N2",,2
3,33,3323,2,92,330032,6,1,200,0,"N3",,2
3,33,3323,2,92,330033,2,1,10000,0,"N3",,2
3,33,3323,2,92,330033,3,1,200,0,"N3",,2
3,33,3323,2,92,330034,2,1,2000,,"N5",,2
3,33,3323,2,92,330034,3,1,800,,"N5",,2
3,33,3323,2,92,330035,2,1,12000,0,"N3",,2
3,33,3323,2,92,330035,5,1,1000,0,"N4",,2
3,33,3323,2,92,330035,6,1,1000,0,"N5",,2
3,33,3323,2,92,330036,2,1,5000,0,"N4",,2
3,33,3323,2,92,330037,2,1,10000,0,"N2",,2
3,33,3323,2,92,330038,2,1,50000,,"N5",,1
3,33,3323,2,92,330038,3,1,10000,,"N5",,1
3,33,3323,2,92,330038,6,1,600,,,,2
3,33,3323,2,92,330038,8,1,1000,,"N5",,1
3,33,3323,2,92,330040,2,1,20000,0,"N7",,2
3,33,3323,2,92,330040,3,1,15000,0,"N7",,2
3,33,3323,2,92,330040,5,1,3000,0,"N8",,2
3,33,3323,2,92,330040,6,1,1000,0,,,2
3,33,3323,2,92,330040,8,1,10000,2000,"N9",,2
3,33,3318,2,30,330041,2,1,4000,0,"N2",,2
3,33,3318,2,30,330041,3,1,1000,0,"N3",,2
3,33,3318,2,30,330041,6,1,1000,0,"N4",,2
3,33,3318,2,30,330042,2,1,10000,0,"N1",,2
3,33,3318,2,30,330042,6,1,1000,0,"N2",,2
3,33,3318,2,30,330044,2,1,1500,0,"N5",,2
3,33,3318,2,30,330046,2,1,2000,,"N1",,2
3,33,3318,2,30,330046,6,1,50,,"N2",,2
3,33,3318,2,30,330049,2,1,8000,0,"N6",,2
3,33,3318,2,30,330049,6,1,600,0,"N7",,2
3,33,3318,2,30,330050,2,1,3000,0,"N3",,2
3,33,3318,2,30,330050,3,1,1000,0,"N3",,2
3,33,3318,2,30,330050,6,1,100,0,"N6",,2
3,33,3313,2,930,330051,2,1,10000,0,"N1",,2
3,33,3313,2,930,330051,5,1,0,0,"N5",,2
3,33,3313,2,930,330051,6,1,0,0,"N5",,2
3,33,3313,2,930,330052,2,1,10000,0,"N5",,2
3,33,3313,2,930,330052,3,1,1500,0,"N5",,2
3,33,3313,2,930,330052,6,1,300,0,"N5",,2
3,33,3313,2,930,330053,2,1,8000,0,"N2",,2
3,33,3313,2,930,330053,6,1,600,0,"N2",,2
3,33,3313,2,930,330055,2,1,20000,0,,,2
3,33,3313,2,930,330055,3,1,1500,0,,,2
3,33,3313,2,930,330055,6,1,200,0,,,2
3,33,3313,2,930,330056,2,1,10000,0,"N6",,2
3,33,3313,2,930,330056,3,1,1500,0,"N6",,2
3,33,3313,2,930,330058,2,1,6000,0,"N2",,2
3,33,3313,2,930,330058,6,1,200,0,"N2",,2
3,33,3313,2,930,330059,2,1,1000,,"N1",,2
3,33,3313,2,930,330059,4,1,500,,"N2",,2
3,33,3313,2,930,330059,6,1,400,,"N3",,2
3,33,3313,2,930,330060,2,1,40000,0,"N1",,2
3,33,3313,2,930,330060,3,1,3000,0,"N3",,2
3,33,3313,2,930,330060,5,1,0,0,"N2",,2
3,33,3313,2,930,330060,6,1,3000,0,"N4",,2
3,33,3304,2,418,330061,2,1,50000,,"N1",,2
3,33,3304,2,418,330061,4,1,2000,,"N3",,2
3,33,3304,2,418,330061,6,1,2000,,"N4",,2
3,33,3304,2,418,330062,2,1,2000,4000,"N3",,2
3,33,3304,2,418,330064,2,1,25000,0,"N2",,2
3,33,3304,2,418,330064,5,1,0,0,"N3",,2
3,33,3304,2,418,330064,6,1,3000,0,"N4",,2
3,33,3304,2,418,330066,2,1,7000,0,"N2",,2
3,33,3304,2,418,330066,5,1,0,0,"N1",,2
3,33,3304,2,418,330066,6,1,0,0,"N1",,2
3,33,3304,2,418,330067,2,1,3000,0,"N3",,2
3,33,3304,2,418,330067,6,1,150,0,"N3",,2
3,33,3304,2,418,330068,1,1,6000,0,"N1",,2
3,33,3304,2,418,330068,2,1,20000,0,"N2",,1
3,33,3304,2,418,330068,5,1,4000,0,"N4",,2
3,33,3304,2,418,330069,2,1,3000,0,"N3",,2
3,33,3304,2,418,330069,5,1,0,0,"N1",,2
3,33,3307,2,688,330071,2,1,20000,0,"N4",,2
3,33,3307,2,688,330071,3,1,5000,,"N3",,1
3,33,3307,2,688,330071,4,1,0,10000,"N5",,2
3,33,3307,2,688,330071,6,1,,1000,"N5",,2
3,33,3307,2,688,330072,2,1,15000,,"N6",,1
3,33,3307,2,688,330072,3,1,1000,,"N5",,2
3,33,3307,2,688,330072,6,1,500,,"N7",,2
3,33,3307,2,688,330073,2,1,2000,,"N2",,2
3,33,3307,2,688,330073,6,1,100,,"N3",,2
3,33,3307,2,688,330075,1,1,5000,0,"N2",,2
3,33,3307,2,688,330075,2,1,80000,0,"N1",,2
3,33,3307,2,688,330075,6,1,5000,0,"N1",,2
3,33,3307,2,688,330076,2,1,15000,0,"N3",,2
3,33,3307,2,688,330076,5,1,0,0,"N1",,2
3,33,3307,2,688,330076,6,1,0,0,"N1",,2
3,33,3307,2,688,330078,2,1,20000,0,"N2",,2
3,33,3307,2,688,330078,3,1,1800,0,"N3",,2
3,33,3307,2,688,330078,5,1,0,0,"N1",,2
3,33,3307,2,688,330078,6,1,1000,0,"N4",,2
3,33,3307,2,688,330079,2,1,7000,1500,"N7",,2
2,34,3401,2,526,340001,1,1,12000,,"N5",,2
2,34,3401,2,526,340001,2,1,47000,,"N1",,2
2,34,3401,2,526,340001,3,1,20000,,"N6",,2
2,34,3401,2,526,340001,4,1,12000,,"N7",,2
2,34,3401,2,526,340001,6,1,5000,,"N8",,2
2,34,3401,2,526,340001,7,1,1000,,,,2
2,34,3401,2,526,340002,2,1,500,1000,"N6",,2
2,34,3401,2,526,340002,3,1,900,,"N5",,2
2,34,3401,2,526,340003,1,1,,10000,"N3",,2
2,34,3401,2,526,340003,2,1,2000,,"N2",,2
2,34,3401,2,526,340003,4,1,,20000,"N3",,2
2,34,3401,2,526,340003,8,1,4000,,"N2",,2
2,34,3401,2,526,340004,1,1,,,"N7",,2
2,34,3401,2,526,340004,2,1,6000,,"N1",,2
2,34,3401,2,526,340004,3,1,,600,,,
2,34,3401,2,526,340005,2,1,2000,,"N3",,
2,34,3401,2,526,340005,4,1,,30000,"N3",,
2,34,3401,2,526,340005,5,1,1200,,"N3",,
2,34,3401,2,526,340006,1,1,8000,0,"N4",,2
2,34,3401,2,526,340007,1,1,45000,0,"N4",,2
2,34,3401,2,526,340007,2,1,124000,0,"N1",,2
2,34,3401,2,526,340007,3,1,45000,0,"N1",,2
2,34,3401,2,526,340007,4,1,80000,0,"N4",,2
2,34,3401,2,526,340007,5,1,4500,0,"N1",,2
2,34,3401,2,526,340007,6,1,5200,0,"N2",,2
2,34,3401,2,526,340007,7,1,6000,0,"N2",,2
2,34,3401,2,526,340007,8,1,40000,0,"N4",,2
2,34,3401,2,526,340009,1,1,3000,,"N4",,2
2,34,3401,2,526,340009,2,1,30000,,"N5",,2
2,34,3401,2,526,340009,3,1,9000,,"N3",,2
2,34,3401,2,526,340009,4,1,3000,,"N6",,2
2,34,3401,2,526,340009,8,1,5000,,"N7",,2
2,34,3401,2,526,340010,1,1,30000,,"N5",,1
2,34,3401,2,526,340010,2,1,200000,,"N6",,1
2,34,3401,2,526,340010,3,1,100000,,"N6",,1
2,34,3401,2,526,340010,4,1,40000,,"N2",,1
2,34,3401,2,526,340010,5,1,20000,,"N6",,1
2,34,3401,2,526,340010,6,1,20000,,"N6",,1
2,34,3401,2,526,340010,7,1,20000,,"N6",,1
2,34,3401,2,526,340010,8,1,100000,,"N6",,1
2,34,3401,2,526,340010,9,1,,,"N8",,2
2,34,3415,2,268,340011,1,1,13000,,"N4",,2
2,34,3415,2,268,340012,1,1,,1800,"N2",,2
2,34,3415,2,268,340012,2,1,,500,"N3",,2
2,34,3415,2,268,340013,7,1,120,0,"N3",,1
2,34,3415,2,268,340019,2,1,3000,0,,,2
2,34,3405,2,1706,340022,1,1,22000,0,"N4",,2
2,34,3405,2,1706,340022,3,1,1500,,"N1",,2
2,34,3405,2,1706,340023,1,1,7000,0,"N5",,1
2,34,3405,2,1706,340023,2,1,3000,0,"N2",,2
2,34,3405,2,1706,340023,3,1,2000,0,"N4",,2
2,34,3405,2,1706,340023,4,1,600,0,"N5",,1
2,34,3405,2,1706,340023,8,1,2500,0,"N5",,1
2,34,3405,2,1706,340025,2,1,300,,"N1",,2
2,34,3405,2,1706,340027,1,1,23000,0,"N4",,1
2,34,3405,2,1706,340029,1,1,46000,,"N4",,
2,34,3405,2,1706,340030,1,1,10000,2000,,,2
2,34,3405,2,1706,340030,2,1,10000,,"N1",,2
2,34,3405,2,1706,340030,3,1,15000,,"N5",,2
2,34,3405,2,456,340039,2,1,500,,"N7",,2
2,34,3405,2,456,340039,3,1,3000,,"N6",,2
2,34,3410,2,42,340043,1,1,6000,,"N3",,2
2,34,3410,2,42,340044,1,1,5000,,"N3","N4",2
2,34,3410,2,42,340047,1,1,150000,,"N4",,1
2,34,3410,2,42,340047,2,1,6000,,"N2",,2
2,34,3410,2,42,340047,6,1,200,,"N2",,
2,34,3410,2,42,340047,8,1,5000,,"N5",,2
2,34,3408,2,870,340087,1,1,2000,0,"N4",,1
2,35,3503,1,54,350002,1,1,6900,0,"N2",,2
2,35,3503,1,54,350002,2,1,500,0,"N1",,2
2,35,3503,1,54,350003,2,1,10000,,"N1",,1
2,35,3503,1,54,350006,2,1,10000,0,"N5","N6",2
2,35,3503,1,54,350006,5,1,200,0,"N7",,2
2,35,3503,1,54,350009,2,1,14400,,"N2",,2
2,35,3503,1,54,350010,2,1,4000,1000,"N1","N2",2
2,35,3503,1,54,350010,6,1,200,0,"N3",,2
2,35,3507,2,746,350012,2,1,10000,0,"N5",,2
2,35,3507,2,746,350012,3,1,500,0,"N4",,2
2,35,3507,2,746,350012,4,1,3000,0,"N6",,
2,35,3507,2,746,350014,1,1,6500,,"N9",,2
2,35,3507,2,746,350016,1,1,2000,0,"N1",,2
2,35,3507,2,746,350016,2,1,15000,0,"N2",,1
2,35,3507,2,746,350016,3,1,160,0,"N4",,1
2,35,3507,2,746,350017,2,1,27000,0,"N4",,2
2,35,3507,2,746,350019,2,1,3000,,"N3","N4",1
2,35,3515,2,316,350021,2,1,21000,,"N3",,2
2,35,3515,2,316,350021,6,1,1050,,"N4",,2
2,35,3515,2,316,350022,1,1,20000,0,"N1",,2
2,35,3515,2,316,350022,2,1,42000,0,"N2",,2
2,35,3515,2,316,350022,6,1,2000,0,"N3",,2
2,35,3515,2,316,350023,1,1,3000,,"N5",,1
2,35,3515,2,316,350023,2,1,14200,,"N6",,1
2,35,3515,2,316,350024,2,1,2000,,"N2",,2
2,35,3515,2,316,350025,2,1,6000,,"N3",,2
2,35,3515,2,316,350026,2,1,18000,0,"N2",,2
2,35,3515,2,316,350026,6,1,1000,0,"N3",,2
2,35,3515,2,316,350027,2,1,15000,,"N3",,2
2,35,3515,2,316,350028,2,1,2000,,"N1",,1
2,35,3515,2,316,350028,6,1,400,,"N1",,1
2,35,3515,2,316,350029,2,1,20000,,"N1",,2
2,35,3515,2,316,350029,6,1,1000,,"N2",,2
2,35,3515,2,316,350030,2,1,30000,,,,
2,35,3516,2,1632,350031,2,1,10000,0,,,1
2,35,3516,2,1632,350031,6,1,600,0,,,2
2,35,3516,2,1632,350031,7,1,400,0,,,2
2,35,3516,2,1632,350034,2,1,40000,0,"N3",,2
2,35,3516,2,1632,350034,6,1,3000,0,"N4",,2
2,35,3516,2,1632,350035,2,1,20000,0,"N5",,1
2,35,3516,2,1632,350035,6,1,1800,0,"N6",,2
2,35,3516,2,1632,350035,8,1,11000,0,"N7",,1
2,35,3516,2,1632,350036,2,1,10000,,"N3",,2
2,35,3516,2,1632,350036,6,1,2000,,"N3",,2
2,35,3516,2,1632,350038,2,1,12000,0,"N4",,1
2,35,3516,2,1632,350038,6,1,1200,0,"N5",,1
2,35,3506,2,1040,350041,2,1,3000,,"N2",,2
2,35,3506,2,1040,350042,2,1,8000,,"N2",,2
2,35,3506,2,1040,350042,6,1,0,,,,
2,35,3506,2,1040,350043,2,1,20000,,"N2",,1
2,35,3506,2,1040,350044,2,1,2200,,"N4",,1
2,35,3506,2,1040,350044,6,1,300,,"N5",,
2,35,3506,2,1040,350045,2,1,8000,,"N5",,2
2,35,3506,2,1040,350045,6,1,800,,,,
2,35,3506,2,1040,350046,2,1,0,8000,"N3","N4",2
2,35,3506,2,1040,350047,2,1,8000,,"N1","N2",2
2,35,3506,2,1040,350047,6,1,800,,"N3",,2
2,35,3506,2,1040,350048,2,1,3000,,"N1",,1
2,35,3506,2,1040,350048,6,1,1000,,"N1",,1
2,35,3506,2,1040,350050,2,1,5200,,"N13",,2
2,35,3506,2,1040,350050,6,1,300,,"N1",,2
2,35,3511,2,1646,350052,2,1,5000,,,,
2,35,3511,2,1646,350054,2,1,8000,0,"N5",,2
2,35,3511,2,1646,350056,2,1,3000,,"N2",,1
2,35,3511,2,1646,350057,2,1,5000,,"N3",,2
2,35,3511,2,1646,350060,2,1,30000,,"N2",,1
2,35,3513,2,576,350065,2,1,1200,,,,
2,35,3513,2,576,350066,1,1,10000,,"N2",,1
2,35,3513,2,576,350066,2,1,75000,,"N3",,1
2,35,3513,2,576,350070,2,1,0,4800,"N3","N4",2
2,35,3513,1,1278,350077,2,1,15000,,"N2",,2
2,35,3513,1,1278,350077,3,1,3000,,"N2",,2
2,35,3501,2,1228,350083,2,1,2000,,"N3",,2
2,35,3501,2,1228,350084,1,1,10000,0,"N2",,2
2,35,3501,2,1228,350084,2,1,15000,,"N3",,
2,35,3501,2,1228,350084,3,1,1000,0,"N4",,
2,35,3501,2,1228,350084,6,1,500,0,"N5",,
2,35,3501,2,1228,350084,9,1,300,0,"N6",,
2,35,3501,2,1228,350086,2,1,5000,,"N1",,2
2,35,3501,2,1228,350086,4,1,24000,,"N2",,2
2,35,3501,2,1228,350086,8,1,2000,,"N3",,2
2,35,3501,2,1228,350087,2,1,10000,2000,"N1",,1
2,35,3501,2,1228,350088,1,1,7000,0,"N8",,1
2,35,3501,2,1228,350088,2,1,6500,0,"N9",,1
2,35,3501,1,702,350093,2,1,5000,,"N3",,
2,35,3501,1,702,350093,7,1,1000,,"N2",,
2,35,3501,1,702,350093,9,1,500,,"N3",,
2,35,3501,1,702,350096,4,1,2000,,,,
2,35,3509,2,1310,350102,2,1,10000,,"N7",,2
2,35,3509,2,1310,350102,6,1,400,,"N6",,2
2,35,3509,2,1310,350103,2,1,4000,,"N2",,2
2,35,3509,2,1310,350104,1,1,2100,500,"N3",,2
2,35,3509,2,1310,350104,2,1,28800,0,"N4",,2
2,35,3509,2,1310,350105,1,1,870,0,"N5",,
2,35,3509,2,1310,350105,2,1,500,0,"N6",,
2,35,3509,2,1310,350106,2,1,16000,,"N3",,
2,35,3509,2,1310,350106,5,1,2000,,"N6",,2
2,35,3509,2,1310,350107,2,1,4400,,"N6",,2
2,35,3509,2,1310,350107,6,1,400,,"N7",,2
2,35,3509,2,1310,350108,1,1,480,,"N1",,1
2,35,3509,2,1310,350108,2,1,3600,,"N2",,1
2,35,3509,2,1310,350109,1,1,5000,0,"N3",,
2,35,3509,2,1310,350109,2,1,3200,0,"N4",,
2,35,3509,2,1310,350109,6,1,1200,0,"N5",,
2,35,3509,2,1310,350110,1,1,1000,0,"N6",,2
2,35,3509,2,1310,350110,2,1,5000,0,"N7",,2
2,35,3509,2,1310,350110,3,1,600,0,"N8",,2
2,35,3509,2,2276,350111,2,1,3000,0,"N5",,
2,35,3509,2,2276,350111,6,1,200,0,"N6",,
2,35,3509,2,2276,350111,7,1,100,0,"N6",,
2,35,3509,2,2276,350112,2,1,24000,0,"N2",,2
2,35,3509,2,2276,350112,6,1,1200,0,"N3",,2
2,35,3509,2,2276,350113,2,1,100000,,,,
2,35,3509,2,2276,350113,3,1,500,,,,
2,35,3509,2,2276,350113,4,1,,2000,"N5",,2
2,35,3509,2,2276,350113,6,1,1800,,,,
2,35,3509,2,2276,350114,2,1,7000,0,"N4",,1
2,35,3509,2,2276,350114,6,1,400,0,"N5",,1
2,35,3509,2,2276,350114,8,1,300,0,"N6",,2
2,35,3509,2,2276,350115,2,1,10000,,"N1",,2
2,35,3509,2,2276,350116,2,1,35000,,"N1",,2
2,35,3509,2,2276,350116,6,1,3500,,"N2",,2
2,35,3509,2,2276,350117,2,1,5000,0,"N1",,1
2,35,3509,2,2276,350117,6,1,500,0,"N1",,1
2,35,3509,2,2276,350118,2,1,7000,0,"N5",,
2,35,3509,2,2276,350118,3,1,300,0,"N5",,
2,35,3509,2,2276,350118,6,1,700,0,"N7",,
2,35,3504,2,1288,350121,2,1,5000,,,,
2,35,3504,2,1288,350123,2,1,5000,0,"N4",,1
2,35,3504,2,1288,350123,6,1,500,0,"N5",,1
2,35,3504,2,1288,350125,2,1,20000,,"N4",,2
2,35,3504,2,1288,350125,6,1,2000,,"N5",,2
2,35,3504,2,1288,350126,2,1,8000,,"N5",,
2,35,3504,2,1288,350129,2,1,20000,,"N2",,2
2,35,3504,2,1288,350130,2,1,10000,0,"N3",,2
2,35,3504,2,1288,350130,6,1,1000,0,"N4",,2
3,36,3607,1,2596,360001,1,1,8000,0,"N1",,1
3,36,3607,1,2596,360003,2,1,4000,2000,"N6",,2
3,36,3607,1,2596,360003,3,1,500,50,"N6",,2
3,36,3607,1,2596,360003,6,1,400,100,"N7",,2
3,36,3605,2,240,360011,2,1,60000,40000,"N8",,2
3,36,3605,2,240,360011,3,1,2800,1000,"N7",,2
3,36,3605,2,240,360011,6,1,1600,500,"N8",,2
3,36,3605,2,240,360012,2,1,25000,5000,"N6",,2
3,36,3605,2,240,360012,3,1,3000,200,"N6",,2
3,36,3605,2,240,360012,6,1,300,0,"N5",,2
3,36,3605,2,240,360013,2,1,1500,,"N2",,2
3,36,3605,2,240,360013,6,1,500,,"N5",,2
3,36,3605,2,240,360015,2,1,2000,,"N2",,2
3,36,3605,2,240,360016,2,1,8000,,"N4",,2
3,36,3605,2,240,360017,2,1,2000,,,,2
3,36,3605,2,240,360017,3,1,5000,,,,2
3,36,3605,2,240,360018,2,1,3000,2000,"N3",,2
3,36,3605,2,240,360018,3,1,1500,500,"N3",,2
3,36,3603,2,978,360021,2,1,1000,,"N3",,2
3,36,3603,2,978,360022,3,1,200,,"N4",,2
3,36,3603,2,978,360025,2,1,50000,1500,"N2",,2
3,36,3603,2,978,360025,3,1,1500,0,"N3",,2
3,36,3603,2,978,360025,6,1,4000,0,"N2",,2
3,36,3603,2,978,360026,2,1,100,0,"N2",,2
3,36,3603,2,978,360027,2,1,35000,,"N2",,2
3,36,3603,2,978,360027,3,1,1000,,"N1",,2
3,36,3603,2,978,360029,2,1,20000,,"N1",,2
3,36,3603,2,978,360030,2,1,3000,0,"N6",,2
3,36,3603,2,978,360030,3,1,500,0,"N6",,2
3,36,3608,2,2078,360032,2,1,2400,,"N2",,2
3,36,3608,2,2078,360033,2,1,45000,10000,"N3",,2
3,36,3608,2,2078,360034,2,1,15000,4000,"N4",,2
3,36,3608,2,2078,360034,3,1,1000,100,"N4",,2
3,36,3608,2,2078,360034,6,1,150,100,"N5",,2
3,36,3613,2,1066,360042,2,1,120000,,"N5",,2
3,36,3613,2,1066,360044,2,1,100000,,"N6",,2
3,36,3613,2,1066,360045,1,1,10000,5000,"N4",,2
3,36,3613,2,1066,360045,2,1,5000,0,"N5",,2
3,36,3613,2,1066,360045,3,1,5000,0,"N5",,2
3,36,3613,2,1066,360047,2,1,60000,2000,"N3",,2
3,36,3613,2,1066,360047,3,1,1500,300,"N2",,2
3,36,3613,2,1066,360047,6,1,500,0,"N4",,2
3,36,3613,2,1066,360048,2,1,120000,4000,"N3",,2
3,36,3613,2,1066,360048,3,1,4000,200,"N2",,2
3,36,3613,2,1066,360048,6,1,2500,300,"N3",,2
3,36,3613,2,1066,360049,2,1,47000,400,"N3",,2
3,36,3613,2,1066,360049,3,1,1200,100,"N1",,2
3,36,3613,2,1066,360049,6,1,1500,300,"N4",,2
3,36,3610,2,1826,360055,2,1,35000,,"N2",,2
3,36,3610,2,1826,360056,2,1,20000,,"N2",,2
3,36,3610,2,1826,360057,2,1,35000,,"N3",,2
3,36,3610,2,1826,360059,2,1,1200,400,"N3",,2
3,36,3601,2,1214,360061,2,1,12000,,"N6",,2
3,36,3601,2,1214,360063,2,1,50000,,"N2",,2
3,36,3601,2,1214,360064,2,1,20000,,"N1",,2
3,36,3601,2,1214,360069,2,1,40000,1000,"N3",,2
3,36,3601,2,1214,360069,6,1,4000,1200,"N4",,2
3,36,3612,1,1474,360074,2,1,5000,,"N3",,2
3,36,3612,1,1474,360074,3,1,10000,,"N2",,2
3,36,3612,1,1474,360074,4,1,24000,6000,"N4",,2
3,36,3612,1,1474,360076,2,1,170,,"N3",,2
3,36,3612,1,1474,360077,2,1,21000,400,"N3",,2
3,36,3612,1,1474,360077,3,1,1500,200,"N3",,2
3,36,3612,1,1474,360077,6,1,1700,200,"N3",,2
3,36,3606,2,1956,360083,2,1,15000,400,"N2",,2
3,36,3606,2,1956,360083,6,1,1200,300,"N3",,1
3,36,3606,2,1956,360088,2,1,60000,,"N2",,2
1,37,3706,2,6,370036,2,1,5000,,"N2",,2
1,37,3706,2,6,370036,3,1,1000,,"N2",,2
