"zone","state","lga","sector","ea","pid","sc1q3","sc1q4","sc1q5a","sc1q5b","sc1q6","sc1q7"
3,19,1941,2,518,3,1,,9,,55,51
3,19,1941,2,518,4,1,,5,,38,41
3,19,1941,2,518,5,2,,8,,9,16
3,19,1941,2,518,6,1,,8,,65,51
3,19,1943,2,668,1,1,,1,,3,51
3,19,1943,2,668,2,1,,9,,70,51
3,19,1943,2,668,3,2,,8,,48,51
3,19,1943,2,668,4,1,,8,,30,51
3,19,1943,2,668,5,2,,8,,10,51
3,19,1943,2,668,6,2,,8,,30,51
3,20,2001,2,1354,1,1,,3,,60,41
3,20,2001,2,1354,2,1,,1,,40,41
3,20,2001,2,1354,3,1,,5,,45,31
3,20,2001,2,1354,4,1,,5,,42,31
3,20,2001,2,1354,5,1,,8,,50,15
3,20,2003,2,784,1,1,,1,,15,31
3,20,2003,2,784,2,1,,8,,70,51
3,20,2003,2,784,3,1,,8,,60,13
3,20,2003,2,784,4,1,,11,,70,51
3,20,2003,2,784,5,1,,8,,40,51
3,20,2003,2,784,6,1,,11,,60,0
3,20,2005,2,970,1,1,,1,,20,0
3,20,2005,2,970,2,1,,8,,27,51
3,20,2005,2,970,3,1,,8,,25,51
3,20,2005,2,970,4,1,,3,,30,16
3,20,2005,2,970,5,1,,3,,25,16
3,20,2005,2,970,6,1,,9,,30,0
3,20,2005,2,970,7,2,,11,,20,51
3,20,2005,2,970,8,2,,11,,20,51
3,20,2008,2,1474,1,1,,1,,57,51
3,20,2008,2,1474,2,1,,3,,55,51
3,20,2008,2,1474,3,1,,9,,55,51
3,20,2008,2,1474,4,1,,7,,60,51
3,20,2008,2,1474,5,1,,8,,70,51
3,20,2008,2,1474,6,1,,11,,50,51
3,20,2009,2,240,1,1,,9,,70,51
3,20,2009,2,240,2,1,,9,,60,51
3,20,2009,2,240,3,1,,1,,55,51
3,20,2009,2,240,4,1,,3,,50,51
3,20,2009,2,240,5,1,,11,,62,0
3,20,2012,1,844,1,1,,2,,50,42
3,20,2012,1,844,2,1,,5,,49,42
3,20,2012,1,844,3,1,,5,,55,42
3,20,2012,1,844,4,1,,5,,40,42
3,20,2012,1,844,5,1,,5,,45,42
3,20,2013,2,1232,1,1,,9,,65,51
3,20,2013,2,1232,2,1,,9,,60,51
3,20,2013,2,1232,3,1,,9,,50,51
3,20,2013,2,1232,4,1,,9,,55,51
3,20,2013,2,1232,5,1,,9,,43,51
3,20,2013,2,1232,6,1,,3,,46,51
3,20,2015,2,1746,1,1,,1,,70,0
3,20,2015,2,1746,2,1,,5,,4,31
3,20,2015,2,1746,3,1,,3,,5,23
3,20,2015,2,1746,4,1,,8,,48,0
3,20,2015,2,1746,5,1,,8,,40,0
3,20,2015,2,1746,6,1,,3,,50,0
3,20,2018,2,1134,1,1,,8,,70,0
3,20,2019,2,344,1,1,,8,,60,16
3,20,2019,2,344,2,1,,8,,54,16
3,20,2019,2,344,3,1,,9,,58,51
3,20,2019,2,344,4,1,,1,,60,51
3,20,2019,2,344,5,1,,8,,47,22
3,20,2019,2,344,6,1,,2,,39,41
3,20,2021,1,3300,1,1,,8,,14,31
3,20,2021,1,3300,2,1,,8,,8,43
3,20,2021,1,3300,3,1,,8,,15,43
3,20,2021,1,3300,4,1,,8,,6,28
3,20,2021,1,3300,5,1,,8,,14,
3,20,2021,1,3300,6,1,,1,,18,28
3,20,2021,1,3300,7,1,,9,,9,43
3,20,2022,2,1130,1,1,,1,,50,0
3,20,2022,2,1130,2,1,,9,,7,51
3,20,2022,2,1130,3,1,,11,,35,51
3,20,2022,2,1130,4,1,,8,,47,0
3,20,2022,2,1130,5,1,,11,,35,0
3,20,2022,2,1130,6,1,,11,,35,0
3,20,2025,2,760,1,1,,9,,55,51
3,20,2025,2,760,2,1,,8,,53,31
3,20,2025,2,760,3,1,,7,,42,41
3,20,2025,2,760,4,1,,11,,46,41
3,20,2025,2,760,5,2,,5,,25,41
3,20,2025,2,760,6,1,,5,,44,31
3,20,2025,2,1304,1,1,,8,,45,16
3,20,2025,2,1304,2,1,,10,,35,41
3,20,2025,2,1304,3,1,,11,,35,41
3,20,2025,2,1304,4,1,,5,,38,42
3,20,2025,2,1304,5,2,,7,,30,41
3,20,2028,2,498,1,1,,1,,63,31
3,20,2028,2,498,2,1,,9,,51,31
3,20,2028,2,498,3,1,,2,,46,31
3,20,2028,2,498,4,1,,2,,39,31
3,20,2028,2,498,5,1,,8,,49,31
3,20,2030,2,1050,1,1,,1,,7,11
3,20,2030,2,1050,2,1,,9,,30,51
3,20,2030,2,1050,3,1,,8,,30,51
3,20,2030,2,1050,4,1,,8,,30,51
3,20,2030,2,1050,5,1,,8,,30,0
3,20,2030,2,1050,6,1,,8,,30,51
3,20,2032,1,1390,1,1,,8,,35,0
3,20,2032,1,1390,2,1,,9,,45,51
3,20,2032,1,1390,3,1,,11,,70,42
3,20,2032,1,1390,4,2,,2,,45,0
3,20,2032,1,1390,5,1,,7,,45,41
3,20,2032,1,1390,6,1,,1,,55,31
3,20,2032,2,1772,1,1,,1,,56,0
3,20,2032,2,1772,2,1,,11,,56,0
3,20,2032,2,1772,3,1,,8,,46,0
3,20,2032,2,1772,4,1,,8,,50,51
3,20,2032,2,1772,5,1,,11,,27,16
3,20,2032,2,1772,6,1,,11,,56,0
3,20,2032,2,1772,7,1,,9,,50,51
3,21,2102,2,1124,1,1,,,1,60,51
3,21,2102,2,1124,2,2,,,2,50,51
3,21,2102,2,1124,3,2,,,2,35,51
3,21,2102,2,1124,4,1,,,3,80,51
3,21,2102,2,1124,5,1,,,8,70,51
3,21,2102,2,1124,6,1,,,8,35,51
3,21,2102,2,1124,7,1,,,3,37,51
3,21,2102,2,1124,8,1,,,9,50,51
3,21,2102,2,1124,9,1,,,7,15,41
3,21,2106,2,236,1,1,,1,,50,16
3,21,2106,2,236,2,2,,2,,30,51
3,21,2106,2,236,3,1,,3,,67,51
3,21,2106,2,236,4,1,,5,,40,41
3,21,2106,2,236,5,1,,8,,33,41
3,21,2106,2,236,6,1,,9,,44,28
3,21,2106,2,2822,1,1,,1,,33,51
3,21,2106,2,2822,2,1,,8,,33,51
3,21,2106,2,2822,3,1,,8,,30,41
3,21,2106,2,2822,4,1,,5,,33,41
3,21,2106,2,2822,5,2,,8,,10,34
3,21,2106,2,2822,6,1,,8,,9,41
3,21,2106,2,2822,7,1,,9,,33,16
3,21,2108,1,520,1,1,,1,,62,41
3,21,2108,1,520,2,2,,2,,40,51
3,21,2108,1,520,3,1,,3,,66,16
3,21,2108,1,520,4,1,,8,,46,16
3,21,2108,1,520,5,1,,8,,35,16
3,21,2108,1,520,6,1,,8,,37,51
3,21,2109,2,38,1,1,,1,,80,51
3,21,2109,2,38,2,2,,2,,40,51
3,21,2109,2,38,3,2,,2,,45,51
3,21,2109,2,38,4,2,,3,,60,51
3,21,2109,2,38,5,1,,7,,35,16
3,21,2109,2,38,6,1,,8,,30,51
3,21,2111,2,180,1,1,,1,,65,41
3,21,2111,2,180,2,2,,2,,35,51
3,21,2111,2,180,3,1,,3,,45,28
3,21,2111,2,180,4,1,,9,,40,51
3,21,2111,2,180,5,1,,8,,50,51
3,21,2111,2,180,6,1,,8,,55,51
3,21,2111,2,180,7,1,,8,,47,51
3,21,2115,2,926,1,1,,1,,60,0
3,21,2115,2,926,2,2,,2,,40,0
3,21,2115,2,926,3,1,,8,,78,0
3,21,2115,2,926,4,1,,8,,50,0
3,21,2115,2,926,5,1,,3,,20,51
3,21,2115,2,926,6,2,,8,,62,0
3,21,2117,2,554,1,1,,1,,30,28
3,21,2117,2,554,2,2,,2,,22,51
3,21,2117,2,554,3,1,,3,,28,28
3,21,2117,2,554,4,1,,9,,42,51
3,21,2117,2,554,5,1,,8,,42,51
3,21,2117,2,554,6,1,,8,,45,51
3,21,2117,2,554,7,1,,8,,43,51
3,21,2119,2,2146,1,1,,1,,48,28
3,21,2119,2,2146,2,2,,2,,17,16
3,21,2119,2,2146,3,1,,3,,52,28
3,21,2119,2,2146,4,1,,6,,39,28
3,21,2119,2,2146,5,1,,9,,25,51
3,21,2119,2,2146,6,1,,10,,18,28
3,21,2119,2,2146,7,1,,8,,32,28
3,21,2119,2,3956,1,1,,1,,19,0
3,21,2119,2,3956,2,2,,2,,19,0
3,21,2119,2,3956,3,1,,6,,22,0
3,21,2119,2,3956,4,1,,8,,17,0
3,21,2119,2,3956,5,1,,5,,17,0
3,21,2119,2,3956,6,1,,8,,12,0
3,21,2119,2,3956,7,1,,9,,17,32
3,33,3304,2,418,1,1,,1,,52,51
3,33,3304,2,418,2,1,,9,,48,51
3,33,3304,2,418,3,1,,8,,60,51
3,33,3304,2,418,4,1,,8,,70,51
3,33,3304,2,418,5,1,,9,,35,51
3,33,3304,2,418,6,1,,8,,40,23
3,33,3307,2,688,1,1,,1,,20,51
3,33,3307,2,688,2,1,,3,,60,51
3,33,3307,2,688,3,1,,8,,70,51
3,33,3307,2,688,4,1,,8,,65,51
3,33,3307,2,688,5,1,,3,,55,51
3,33,3307,2,688,6,1,,8,,60,51
3,33,3307,2,688,7,1,,9,,55,51
3,33,3307,2,688,8,1,,11,,43,26
3,33,3310,2,476,1,1,,1,,60,51
3,33,3310,2,476,2,1,,9,,80,51
3,33,3310,2,476,3,1,,8,,40,51
3,33,3310,2,476,4,1,,8,,55,51
3,33,3310,2,476,5,1,,11,,60,51
3,33,3311,1,702,1,1,,1,,56,51
3,33,3311,1,702,2,1,,9,,70,51
3,33,3311,1,702,3,1,,,,,51
3,33,3311,1,702,4,2,,8,,74,51
3,33,3311,1,702,5,1,,8,,60,51
3,33,3311,1,702,6,1,,9,,62,51
3,33,3311,1,702,7,1,,9,8,62,51
3,33,3313,2,930,1,1,,1,,78,51
3,33,3313,2,930,2,1,,9,5,53,51
3,33,3313,2,930,3,1,,3,,60,51
3,33,3313,2,930,4,1,,8,,60,51
3,33,3313,2,930,5,1,,8,,50,51
3,33,3313,2,930,6,1,,5,,50,51
3,33,3318,2,30,1,1,,1,,80,51
3,33,3318,2,30,2,1,,9,,27,16
3,33,3318,2,30,3,1,,1,,49,51
3,33,3318,2,30,4,1,,9,,70,51
3,33,3318,2,30,5,1,,5,,30,42
3,33,3321,1,1182,1,1,,3,,51,41
3,33,3321,1,1182,2,1,,11,,28,41
3,33,3321,1,1182,3,1,,8,,52,51
3,33,3321,1,1182,4,2,,8,,45,51
3,33,3321,1,1182,5,1,,9,,60,51
3,33,3323,2,92,1,1,,1,,86,26
3,33,3323,2,92,2,1,,11,,42,41
3,33,3323,2,92,3,1,,3,8,60,51
3,33,3323,2,92,4,1,,6,,55,51
3,33,3323,2,92,5,1,,8,,60,51
3,33,3323,2,92,6,2,,11,,32,51
3,33,3323,2,92,7,1,,9,,55,51
3,36,3601,2,1214,1,1,,1,,35,51
3,36,3601,2,1214,2,1,,9,,30,51
3,36,3601,2,1214,3,1,,7,,35,41
3,36,3601,2,1214,4,1,,11,,45,32
3,36,3601,2,1214,5,1,,4,,5,31
3,36,3601,2,1214,6,1,,8,,37,16
3,36,3601,2,1214,7,1,,7,,38,41
3,36,3603,2,978,1,1,,1,,60,51
3,36,3603,2,978,2,2,,2,,45,51
3,36,3603,2,978,3,1,,9,,50,51
3,36,3603,2,978,4,1,,11,,35,16
3,36,3603,2,978,5,1,,3,,43,51
3,36,3605,2,240,1,1,,1,,70,51
3,36,3605,2,240,2,1,,9,,44,51
3,36,3605,2,240,3,1,,11,,35,23
3,36,3605,2,240,4,1,,8,,28,51
3,36,3605,2,240,5,2,,2,,45,51
3,36,3605,2,240,6,1,,3,,65,51
3,36,3606,2,1956,1,1,,1,,55,51
3,36,3606,2,1956,2,2,,2,,40,51
3,36,3606,2,1956,3,1,,8,,48,51
3,36,3606,2,1956,4,1,,3,,45,51
3,36,3606,2,1956,5,1,,9,,60,51
3,36,3607,1,2596,1,1,,1,,55,51
3,36,3607,1,2596,2,1,,9,,60,51
3,36,3607,1,2596,3,1,,8,,45,51
3,36,3607,1,2596,4,1,,5,,32,41
3,36,3607,1,2596,5,1,,7,,27,41
3,36,3608,2,2078,1,1,,1,,70,51
3,36,3608,2,2078,2,1,,7,,41,41
3,36,3608,2,2078,3,1,,9,,55,51
3,36,3608,2,2078,4,1,,8,,40,51
3,36,3608,2,2078,5,1,,11,,35,51
3,36,3608,2,2078,6,1,,3,,75,51
3,36,3610,2,1826,1,1,,1,,59,51
3,36,3610,2,1826,2,1,,11,,33,16
3,36,3610,2,1826,3,1,,9,,20,51
3,36,3610,2,1826,4,1,,7,,8,41
3,36,3610,2,1826,5,1,,3,,50,16
3,36,3612,1,1474,1,1,,1,,49,51
3,36,3612,1,1474,2,2,,2,,37,51
3,36,3612,1,1474,3,1,,9,,50,51
3,36,3612,1,1474,4,1,,8,,46,51
3,36,3612,1,1474,5,1,,11,,34,51
3,36,3613,2,1066,1,1,,1,,50,51
3,36,3613,2,1066,2,2,,2,,40,51
3,36,3613,2,1066,3,1,,9,,50,51
3,36,3613,2,1066,4,1,,3,,45,16
3,36,3613,2,1066,5,1,,11,,30,16
3,36,3613,2,1066,6,1,,8,,35,16
4,1,102,1,536,1,1,,1,,47,26
4,1,102,1,536,2,1,,3,,70,42
4,1,102,1,536,3,2,,2,,20,42
4,1,102,1,536,4,1,,11,,54,23
4,1,102,1,536,5,1,,3,,78,23
4,1,102,1,536,6,2,,8,,24,16
4,1,102,1,536,7,1,,11,,55,32
4,1,102,1,536,8,1,,11,,38,26
4,1,102,1,536,9,1,,11,,60,16
4,1,102,1,1690,1,1,,1,,53,41
4,1,102,1,1690,2,1,,3,,57,26
4,1,102,1,1690,3,1,,11,,42,41
4,1,102,1,1690,4,1,,3,,75,16
4,1,102,1,1690,5,1,,11,,47,42
4,1,102,1,1690,6,2,,11,,48,42
4,1,102,1,1690,7,2,,11,,49,16
4,1,102,1,1690,8,1,,3,,52,42
4,1,102,1,1690,9,1,,3,,60,42
4,1,104,2,1364,1,1,,1,,55,12
4,1,104,2,1364,2,1,,11,,17,42
4,1,104,2,1364,3,1,,3,,15,43
4,1,104,2,1364,4,1,,11,,20,34
4,1,104,2,1364,5,1,,11,,40,16
4,1,104,2,1364,6,2,,11,,65,12
4,1,104,2,1364,7,1,,11,,10,16
4,1,104,2,1364,8,1,,11,,8,16
4,1,105,2,638,1,1,,1,,81,24
4,1,105,2,638,2,1,,11,,60,42
4,1,105,2,638,3,1,,11,,72,42
4,1,105,2,638,4,2,,8,,30,42
4,1,105,2,638,5,2,,11,,63,16
4,1,105,2,638,6,1,,11,,70,16
4,1,105,2,638,7,1,,11,,25,16
4,1,105,2,638,8,1,,11,,45,16
4,1,105,2,638,9,1,,11,,75,16
4,1,106,2,880,1,1,,1,,50,16
4,1,106,2,880,2,1,,11,,50,26
4,1,106,2,880,3,1,,11,,42,26
4,1,106,2,880,4,1,,3,,64,16
4,1,106,2,880,5,2,,11,,40,16
4,1,106,2,880,6,1,,11,,32,16
4,1,106,2,880,7,1,,11,,40,16
4,1,106,2,880,8,1,,11,,50,26
4,1,106,2,880,9,1,,3,,50,16
4,1,107,2,1044,1,1,,1,,25,16
4,1,107,2,1044,2,1,,11,,50,42
4,1,107,2,1044,3,1,,11,,72,42
4,1,107,2,1044,4,1,,11,,50,16
4,1,107,2,1044,5,1,,11,,35,16
4,1,107,2,1044,6,2,,8,,30,26
4,1,107,2,1044,7,1,,9,,30,34
4,1,107,2,1044,8,1,,11,,40,16
4,1,108,2,904,1,1,,1,,17,26
4,1,108,2,904,2,1,,11,,15,26
4,1,108,2,904,3,1,,2,,20,16
4,1,108,2,904,4,2,,11,,25,0
4,1,108,2,904,5,2,,11,,15,0
4,1,108,2,904,6,1,,2,,30,16
4,1,108,2,904,7,1,,2,,30,16
4,1,108,2,904,8,1,,11,,20,16
4,1,108,2,904,9,1,,2,,20,16
4,1,110,2,76,1,1,,1,,54,0
4,1,110,2,76,2,1,,3,,40,13
4,1,110,2,76,3,1,,11,,43,42
4,1,110,2,76,4,1,,3,,15,0
4,1,110,2,76,5,2,,3,,83,0
4,1,110,2,76,6,2,,3,,64,0
4,1,110,2,76,7,1,,11,,30,31
4,1,110,2,76,8,1,,11,,50,42
4,1,110,2,76,9,1,,3,,20,16
4,1,111,1,1146,1,1,,1,,75,16
4,1,111,1,1146,2,1,,9,,50,42
4,1,111,1,1146,3,1,,3,,45,26
4,1,111,1,1146,4,1,,3,,60,16
4,1,111,1,1146,5,1,,11,,55,16
4,1,111,1,1146,6,2,,11,,40,26
4,1,111,1,1146,7,1,,11,,45,16
4,1,111,1,1146,8,1,,11,,65,16
4,1,111,1,1146,9,1,,11,,55,26
4,1,115,1,670,1,1,,11,,8,43
4,1,115,1,670,2,1,,11,,8,42
4,1,115,1,670,3,1,,11,,6,42
4,1,115,1,670,4,1,,11,,6,43
4,1,115,1,670,5,2,,11,,6,43
4,1,115,1,670,6,1,,11,,6,43
4,1,115,1,670,7,1,,11,,11,42
4,1,117,2,560,1,1,,1,,68,16
4,1,117,2,560,2,1,,8,,46,16
4,1,117,2,560,3,1,,3,,45,16
4,1,117,2,560,4,1,,11,,75,12
4,1,117,2,560,5,2,,11,,42,16
4,1,117,2,560,6,1,,3,,52,16
4,1,117,2,560,7,1,,11,,53,16
4,1,117,2,560,8,1,,3,,75,13
4,1,117,2,560,9,2,,8,,36,16
4,4,401,1,738,1,1,,1,,10,41
4,4,401,1,738,2,1,,8,,20,28
4,4,401,1,738,3,2,,8,,15,23
4,4,401,1,738,4,2,,8,,61,16
4,4,401,1,738,5,1,,7,,57,23
4,4,401,1,738,6,1,,8,,30,42
4,4,401,1,1460,1,1,,1,,21,16
4,4,401,1,1460,2,2,,2,,21,28
4,4,401,1,1460,3,1,,8,,15,28
4,4,401,1,1460,4,1,,8,,9,42
4,4,401,1,1460,5,1,,6,,14,28
4,4,401,2,2106,1,1,,1,,20,43
4,4,401,2,2106,2,2,,8,,15,23
4,4,401,2,2106,3,1,,8,,20,16
4,4,401,2,2106,4,1,,11,,18,23
4,4,401,2,2106,5,1,,8,,20,16
4,4,402,2,1080,1,1,,3,,28,16
4,4,402,2,1080,2,1,,8,,20,16
4,4,402,2,1080,3,1,,8,,40,14
4,4,402,2,1080,4,1,,5,,28,32
4,4,402,2,1080,5,1,,9,,20,23
4,4,403,2,836,1,1,,3,,25,16
4,4,403,2,836,2,1,,1,,15,23
4,4,403,2,836,3,2,,8,,10,23
4,4,403,2,836,4,1,,1,,15,16
4,4,403,2,836,5,2,,8,,9,31
4,4,403,2,836,6,2,,8,,50,0
4,4,403,2,836,7,2,,2,,30,0
4,4,403,2,836,8,1,,3,,46,31
4,4,405,2,484,1,1,,3,,12,41
4,4,405,2,484,2,1,,8,,10,23
4,4,405,2,484,3,2,,9,,17,28
4,4,405,2,484,4,1,,1,,40,14
4,4,405,2,484,5,1,,11,,10,0
4,4,405,2,722,1,1,,1,,70,11
4,4,405,2,722,2,1,,9,,75,11
4,4,405,2,722,3,1,,9,,70,12
4,4,405,2,722,4,1,,9,,42,15
4,4,405,2,722,5,2,,9,,38,0
4,4,405,2,722,6,1,,8,,16,16
4,4,407,2,796,1,1,,1,,,28
4,4,407,2,796,2,1,,4,,25,32
4,4,407,2,796,3,1,,11,,16,16
4,4,407,2,796,4,2,,5,,15,32
4,4,407,2,796,5,2,,5,,18,32
4,4,407,2,796,6,2,,5,,19,32
4,4,410,1,3192,1,1,,1,,20,23
4,4,410,1,3192,2,1,,9,,12,23
4,4,410,1,3192,3,2,,8,,12,16
4,4,410,1,3192,4,2,,8,,10,16
4,4,410,1,3192,5,1,,8,,5,23
4,4,410,1,3414,1,1,,8,,10,28
4,4,410,1,3414,2,1,,8,,9,16
4,4,410,1,3414,3,1,,11,,6,16
4,4,410,1,3414,4,1,,8,,20,28
4,4,410,1,3414,5,1,,8,,10,28
4,4,410,2,4036,1,1,,1,,20,0
4,4,410,2,4036,2,2,,8,,12,23
4,4,410,2,4036,3,1,,8,,10,16
4,4,410,2,4036,4,1,,8,,9,16
4,4,410,2,4036,5,1,,8,,7,31
4,4,410,2,4036,6,1,,6,,11,32
4,4,411,1,1486,1,1,,1,,20,31
4,4,411,1,1486,2,1,,4,,10,31
4,4,411,1,1486,3,1,,8,,8,32
4,4,411,1,1486,4,2,,8,,10,42
4,4,411,1,1486,5,1,,8,,12,42
4,4,412,2,1606,1,1,,3,,20,42
4,4,412,2,1606,2,1,,3,,30,16
4,4,412,2,1606,3,1,,8,,20,31
4,4,412,2,1606,4,1,,8,,12,31
4,4,412,2,1606,5,1,,8,,15,23
4,4,412,2,1606,6,2,,8,,10,23
4,4,412,2,2592,1,1,,8,,12,16
4,4,412,2,2592,2,1,,8,,14,16
4,4,412,2,2592,3,2,,8,,7,22
4,4,412,2,2592,4,1,,8,,8,32
4,4,412,2,2592,5,1,,8,,16,16
4,4,413,2,1540,1,1,,1,,10,41
4,4,413,2,1540,2,1,,8,,25,16
4,4,413,2,1540,3,2,,9,,30,28
4,4,413,2,1540,4,2,,11,,28,28
4,4,414,1,2176,1,1,,3,,30,43
4,4,414,1,2176,2,1,,8,,20,23
4,4,414,1,2176,3,2,,8,,35,23
4,4,414,1,2176,4,1,,8,,9,16
4,4,414,1,2176,5,1,,8,,10,22
4,4,414,1,2176,6,2,,8,,23,16
4,4,415,1,2108,1,1,,1,,40,42
4,4,415,1,2108,2,1,,8,,30,42
4,4,415,1,2108,3,2,,8,,22,16
4,4,415,1,2108,4,1,,8,,45,31
4,4,415,1,2108,5,1,,8,,18,23
4,4,416,1,616,1,1,,3,,28,16
4,4,416,1,616,2,1,,3,,12,23
4,4,416,1,616,3,1,,3,,15,31
4,4,416,1,616,4,1,,8,,15,32
4,4,416,1,616,5,1,,8,,10,23
4,4,417,1,678,1,1,,1,,20,42
4,4,417,1,678,2,1,,5,,25,31
4,4,417,1,678,3,2,,8,,15,32
4,4,417,1,678,4,1,,8,,12,16
4,4,417,1,678,5,1,,8,,10,16
4,4,418,1,44,1,1,,3,,25,42
4,4,418,1,44,2,1,,8,,15,16
4,4,418,1,44,3,1,,8,,17,23
4,4,418,1,44,4,1,,8,,10,16
4,4,418,1,44,5,2,,8,,12,23
4,4,419,2,296,1,1,,8,,85,16
4,4,419,2,296,2,2,,9,,40,14
4,4,419,2,296,3,1,,8,,13,34
4,4,419,2,296,4,1,,1,,15,41
4,4,419,2,296,5,1,,8,,50,16
4,4,419,2,296,6,1,,11,,14,28
4,4,421,1,800,1,1,,1,,15,28
4,4,421,1,800,2,2,,2,,11,23
4,4,421,1,800,3,1,,11,,9,28
4,4,421,1,800,4,1,,11,,5,28
4,4,421,1,800,5,1,,8,,3,16
4,4,421,1,800,6,1,,6,,6,16
4,4,421,1,800,7,1,,8,,20,16
4,11,1101,2,154,1,1,,1,6,24,42
4,11,1101,2,154,2,2,,2,8,14,0
4,11,1101,2,154,3,2,,3,8,18,0
4,11,1101,2,154,4,2,,2,9,24,0
4,11,1101,2,154,5,1,,6,8,43,0
4,11,1101,2,154,6,1,,6,11,27,28
4,11,1101,2,154,7,2,,3,11,30,16
4,11,1101,2,154,8,2,,2,8,21,0
4,11,1101,2,154,9,2,,6,2,19,0
4,11,1102,2,936,1,1,,1,8,21,13
4,11,1102,2,936,2,1,,3,6,18,16
4,11,1102,2,936,3,2,,8,2,25,11
4,11,1102,2,936,4,1,,6,3,16,14
4,11,1102,2,936,5,1,,11,6,12,16
4,11,1102,2,936,6,1,,8,6,10,0
4,11,1102,2,936,7,1,,2,8,14,0
4,11,1102,2,936,8,1,,7,6,8,41
4,11,1102,2,936,9,1,,9,11,6,16
4,11,1104,2,434,1,1,,1,8,30,0
4,11,1104,2,434,2,1,,6,11,30,16
4,11,1104,2,434,3,1,,8,8,26,0
4,11,1104,2,434,4,1,,6,8,37,0
4,11,1104,2,434,5,1,,6,8,40,0
4,11,1104,2,434,6,2,,2,6,34,0
4,11,1104,2,434,7,1,,6,3,24,0
4,11,1104,2,434,8,1,,9,6,27,16
4,11,1104,2,434,9,1,,7,6,40,0
4,11,1104,1,2028,1,1,,1,2,23,16
4,11,1104,1,2028,2,1,,9,8,8,42
4,11,1104,1,2028,3,1,,9,11,9,42
4,11,1104,1,2028,4,1,,5,2,10,43
4,11,1104,1,2028,5,1,,8,11,10,43
4,11,1104,1,2028,6,1,,6,8,9,42
4,11,1105,2,100,1,1,,1,6,30,42
4,11,1105,2,100,2,1,,8,6,25,16
4,11,1105,2,100,3,1,,1,9,24,42
4,11,1105,2,100,4,1,,6,8,14,0
4,11,1105,2,100,5,1,546,11,,10,16
4,11,1105,2,100,6,1,,8,6,12,28
4,11,1105,2,100,7,1,,3,9,16,21
4,11,1105,2,100,8,1,,6,8,13,28
4,11,1105,2,100,9,1,,8,6,12,16
4,11,1106,2,446,1,1,,1,11,14,42
4,11,1106,2,446,2,1,,6,4,20,42
4,11,1106,2,446,3,1,,3,11,4,16
4,11,1106,2,446,4,1,,6,8,17,16
4,11,1106,2,446,5,1,,8,8,24,0
4,11,1106,2,446,6,2,,8,2,20,0
4,11,1106,2,446,7,1,,6,3,30,0
4,11,1106,2,446,8,2,,2,6,27,0
4,11,1106,2,446,9,1,,6,8,20,0
4,11,1106,2,446,10,2,,2,6,27,0
4,11,1107,2,1034,1,1,,11,6,26,16
4,11,1107,2,1034,2,1,,1,8,30,22
4,11,1107,2,1034,3,1,,8,11,46,0
4,11,1107,2,1034,4,1,,6,3,29,26
4,11,1107,2,1034,5,1,,3,8,34,0
4,11,1107,2,1034,6,1,,8,6,32,26
4,11,1107,2,1034,7,1,,6,3,40,0
4,11,1107,2,1034,8,1,,6,3,46,0
4,11,1107,2,1034,9,2,,2,8,50,0
4,11,1108,2,492,1,1,,1,11,40,28
4,11,1108,2,492,2,1,,6,11,30,31
4,11,1108,2,492,3,1,,8,6,34,42
4,11,1108,2,492,4,2,,9,6,4,14
4,11,1108,2,492,5,1,,8,6,20,16
4,11,1108,2,492,6,2,,2,8,16,0
4,11,1108,2,492,7,2,,8,2,14,0
4,11,1108,2,492,8,1,,6,11,11,16
4,11,1108,2,492,9,1,,6,11,22,26
4,11,1109,2,672,1,2,,2,8,27,0
4,11,1109,2,672,2,1,,9,6,19,16
4,11,1109,2,672,3,1,,1,11,10,42
