"zone","state","lga","sector","ea","csource_cd","sc4bq5b","sc4bq6","sc4bq7","sc4bq8","sc4bq9","sc4bq10","sc4bq11","sc4bq12","sc4bq13","sc4bq14","sc4bq15","sc4bq16"
5,10,1007,1,1166,2,2,,,,,,,,,,,
5,10,1007,1,1166,3,1,1,1,12,50,15000,,,,,,
5,10,1007,1,1166,4,2,,,,,,,,,,,
5,10,1008,2,1314,2,1,1,1,12,2,10200,0,0,,,,
5,10,1008,2,1314,3,1,1,1,12,2,10200,0,0,,,,
5,10,1008,2,1314,4,1,2,2,0,0,0,0,0,,,,
5,10,1008,2,1718,1,2,,,,,,,,,,,
5,10,1008,2,1718,2,2,,,,,,,,,,,
5,10,1008,2,1718,3,1,1,1,12,20,12000,12,20,55000,0,0,0
5,10,1008,2,1718,4,1,1,1,1,20,12000,1,20,5500,0,0,0
5,10,1010,2,20,1,1,1,1,6,50,40000,1,5,80000,1,5,175000
5,10,1012,2,936,1,2,,,,,,,,,,,
5,10,1012,2,936,2,2,,,,,,,,,,,
5,10,1012,2,936,3,1,1,1,12,10,1100,12,20,60000,0,,
5,10,1012,2,936,4,1,1,1,1,20,12000,0,,,,,
5,10,1014,2,80,1,1,1,1,12,27,12700,0,0,0,0,0,0
5,10,1014,2,80,2,1,1,1,12,15,11500,0,0,0,0,0,0
5,10,1014,2,80,3,1,1,1,12,17,11700,0,0,0,0,0,0
5,10,1014,2,80,4,1,1,1,12,25,12500,0,0,0,0,0,0
5,10,1018,1,634,2,1,2,2,,,,,,,,,
5,10,1018,2,898,1,1,2,1,12,5,16000,1,2500,77500,,,
5,10,1018,2,898,2,1,2,2,,,,,,,,,
5,10,1020,1,38,1,1,2,1,11,10,11000,11,5000,55000,11,10000,110000
5,10,1020,1,38,2,1,2,2,,,,,,,,,
5,10,1021,2,120,1,2,,,,,,,,,,,
5,10,1021,2,120,2,1,1,1,12,10,11000,0,0,0,,,
5,10,1021,2,120,3,1,1,1,12,20,12000,0,0,0,,,
5,10,1021,2,120,4,,,,,,,,,,,,
5,10,1025,2,1774,1,1,2,1,11,20,32000,11,2000,72000,,,
5,10,1025,2,1774,2,1,2,2,,,,,,,,,
5,12,1202,1,2146,1,1,2,1,,,,,,,,,
5,12,1202,1,2710,1,1,1,1,,,,,,,,,
5,12,1202,1,2710,2,1,1,1,,,,,,,,,
5,12,1202,1,2710,3,1,1,1,,,,,,,,,
5,12,1204,2,736,1,1,1,1,,,,,,,,,
5,12,1204,2,736,2,1,1,1,,,,,,,,,
5,12,1204,2,736,3,1,1,1,,,,,,,,,
5,12,1204,2,736,4,1,2,2,,,,,,,,,
5,12,1208,2,526,1,1,1,1,12,15,,,,,,,
5,12,1208,2,526,2,1,2,2,2,,,,,,,,
5,12,1210,2,462,1,1,2,2,,,,,,,,,
5,12,1210,2,462,2,1,2,1,12,2,2200,,,,,,
5,12,1210,2,462,3,1,1,1,,,,,,,,,
5,12,1210,2,462,4,1,2,1,,,,,,,,,
5,12,1211,1,2856,1,1,1,1,18,15,1500,36,15,7500,36,15,15000
5,12,1211,1,2856,2,1,1,1,18,10,1000,24,10,5000,24,10,10000
5,12,1211,1,2856,3,1,1,1,12,20,2000,12,20,10000,12,20,20000
5,12,1211,1,2856,4,1,2,2,2,,,,,,,,
5,12,1214,2,452,1,1,2,2,2,,,,,,,,
5,12,1214,2,452,2,1,2,2,2,,,,,,,,
5,12,1214,2,452,3,1,2,2,2,,,,,,,,
5,12,1214,2,452,4,1,2,2,2,,,,,,,,
5,12,1216,2,618,1,1,2,2,,,,,,,,,
5,12,1216,2,618,2,1,2,2,,,,,,,,,
5,32,3201,2,2034,1,1,1,1,2,22,4400,2,22,22000,5,22,110000
5,32,3201,2,2034,2,1,2,1,4,30,12000,4,30,60000,5,30,150000
5,32,3201,2,2034,3,1,2,1,3,30,9000,4,30,60000,5,30,150000
5,32,3201,2,2034,4,1,2,1,4,30,12000,5,30,75000,5,30,150000
5,32,3202,2,84,1,1,1,1,1,22,2200,3,22,33000,5,22,110000
5,32,3202,2,84,2,1,1,1,1,30,3000,3,30,45000,5,30,150000
5,32,3202,2,84,3,1,1,1,1,30,3000,3,30,45000,5,30,150000
5,32,3202,2,84,4,1,1,1,1,30,3000,3,30,45000,5,30,150000
5,32,3203,2,2644,1,2,,,,,,,,,,,
5,32,3203,2,2644,2,1,2,1,3,50,15000,4,50,100000,4,50,2000
5,32,3203,2,2644,3,1,2,1,3,50,15000,4,50,100000,4,50,2000
5,32,3203,2,2644,4,1,2,1,3,50,15000,4,50,100000,4,50,2000
5,32,3204,1,346,1,,,,,,,,,,,,
5,32,3204,1,346,2,,,,,,,,,,,,
5,32,3204,1,346,3,,,,,,,,,,,,
5,32,3204,1,346,4,1,2,1,4,30,12000,5,30,75000,5,30,150000
5,32,3206,2,276,1,2,,,,,,,,,,,
5,32,3206,2,276,2,2,,,,,,,,,,,
5,32,3206,2,276,3,1,2,1,2,5,1000,2,5,5000,4,5,20000
5,32,3206,2,276,4,1,2,1,4,20,12000,5,30,50000,5,30,80000
5,32,3207,2,1464,1,1,1,1,2,2,4400,4,222,4400,6,22,132000
5,32,3207,2,1464,2,,,,,,,,,,,,
5,32,3207,2,1464,3,,,,,,,,,,,,
5,32,3207,2,1464,4,1,2,1,2,50,10000,4,50,100000,6,50,300000
5,32,3208,2,2244,1,1,1,1,2,22,4400,2,22,22000,3,22,66000
5,32,3208,2,2244,2,1,1,1,2,30,6000,2,30,30000,3,30,90000
5,32,3208,2,2244,3,1,1,1,2,30,6000,2,30,30000,3,30,90000
5,32,3208,2,2244,4,1,1,1,2,30,6000,2,30,30000,3,30,90000
5,32,3209,1,1208,1,1,1,1,1,18,1800,1,18,9000,1,18,18000
5,32,3210,2,1692,1,1,2,2,,,,,,,,,
5,32,3210,2,1692,2,1,2,2,,,,,,,,,
5,32,3210,2,1692,3,1,1,1,1,30,3000,1,30,15000,1,30,30000
5,32,3210,2,1692,4,1,1,1,1,30,3000,1,30,15000,1,30,30000
5,32,3212,2,314,1,2,,,,,,,,,,,
5,32,3212,2,314,2,2,,,,,,,,,,,
5,32,3212,2,314,3,1,1,1,1,20,2000,1,20,10000,1,20,20000
5,32,3212,2,314,4,1,1,1,1,30,3000,1,30,15000,13,30,30000
5,32,3213,2,128,1,1,2,2,,,,,,,,,
5,32,3213,2,128,2,1,2,2,,,,,,,,,
5,32,3213,2,128,3,1,1,1,10,30,3000,10,30,15000,10,30,30000
5,32,3213,2,128,4,1,1,1,1,30,3000,10,30,15000,10,1,30000
5,32,3215,1,1896,1,1,1,1,1,22,2200,1,22,11000,1,22,2200
5,32,3215,1,1896,2,2,,,,,,,,,,,
5,32,3215,1,1896,3,1,1,1,1,5,500,1,5,2500,1,5,5000
5,32,3215,1,1896,4,1,1,1,3,30,9000,5,30,75000,5,30,150000
5,32,3215,1,2978,1,1,2,1,3,5,1500,3,5,7500,3,5,15000
5,32,3215,1,2978,2,,,,,,,,,,,,
5,32,3215,1,4712,1,1,1,1,11,22,2200,2,22,4400,2,22,44000
5,32,3215,1,4712,2,1,1,1,11,10,1000,2,10,2000,2,10,20000
5,32,3215,1,4712,3,1,1,1,11,10,1000,2,10,2000,2,10,20000
5,32,3215,1,4712,4,1,1,1,11,30,3000,2,30,6000,2,30,60
5,32,3216,2,1184,1,1,1,1,3,22,6600,3,22,33000,5,22,11000
5,32,3216,2,1184,2,1,1,1,3,30,9000,3,30,75000,5,30,150000
5,32,3216,2,1184,3,1,1,1,3,30,9000,3,30,75000,5,30,150000
5,32,3216,2,1184,4,1,1,1,3,30,9000,3,30,75000,5,30,150000
5,32,3218,2,296,1,1,,,,,,2,,,,,
5,32,3218,2,296,2,1,,,,,,2,,,,,
5,32,3218,2,296,3,1,1,1,,,,1,,,,,
5,32,3218,2,296,4,1,,,,30,,1,,,,,
5,32,3221,2,132,1,2,,,,,,,,,,,
5,32,3221,2,132,2,1,1,1,1,10,1000,1,10,5000,1,10,10000
5,32,3221,2,132,3,1,1,1,1,10,3000,1,30,15000,1,30,30000
5,32,3221,2,132,4,1,2,2,,,,,,,,,
5,32,3222,1,2780,1,1,1,1,1,50,5000,1,50,25000,1,50,50000
5,32,3223,2,390,1,2,,,,,,,,,,,
5,32,3223,2,390,2,2,,,,,,,,,,,
5,32,3223,2,390,3,1,1,1,1,30,3000,1,30,15000,1,30,30000
5,32,3223,2,390,4,1,1,1,1,30,3000,1,30,15000,1,30,30000
5,32,3223,2,578,1,1,2,2,,,,,,,,,
5,32,3223,2,578,2,1,2,2,,,,,,,,,
5,32,3223,2,578,3,1,1,1,1,30,3000,1,30,15000,1,30,30000
5,32,3223,2,578,4,1,2,2,,,,,,,,,
6,13,1301,1,1206,1,1,1,1,3,2,10660,6,1100,56600,12,2200,126400
6,13,1301,1,1206,2,1,2,1,12,2,12400,12,1000,62000,12,2000,124000
6,13,1301,1,1206,3,1,2,1,12,0,10000,12,1000,62000,12,2000,124000
6,13,1301,1,1206,4,1,2,2,,,,,,,,,
6,13,1303,1,626,1,1,2,2,,,,,,,,,
6,13,1303,1,626,2,1,2,2,,,,,,,,,
6,13,1303,1,626,3,1,2,1,0,6,10000,12,0,50000,12,0,100000
6,13,1303,1,626,4,1,2,2,,,,,,,,,
6,13,1305,1,1232,1,1,2,2,,,,,,,,,
6,13,1305,1,1232,2,1,2,2,,,,,,,,,
6,13,1305,1,1232,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
6,13,1305,1,1232,4,1,2,2,,,,,,,,,
6,13,1307,1,268,1,1,2,2,,,,,,,,,
6,13,1307,1,268,2,1,2,1,12,3,13000,12,15000,65000,12,30000,130000
6,13,1307,1,268,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
6,13,1309,2,674,1,2,,,,,,,,,,,
6,13,1309,2,674,2,1,2,1,3,15,11500,6,7500,57500,12,15000,115000
6,13,1309,2,674,3,1,2,1,12,15,10150,12,750,50750,12,1500,101500
6,13,1309,2,674,4,2,,,,,,,,,,,
6,13,1310,1,1300,3,1,2,1,12,5,16000,12,2500,80000,12,5000,16000
6,13,1314,1,6,1,1,1,1,12,5,16000,12,2500,80000,12,5000,16000
6,13,1314,1,6,2,1,2,1,12,2,12400,12,1000,62000,12,2000,124000
6,13,1314,1,6,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
6,13,1314,1,6,4,1,1,1,12,10,22000,12,5000,110000,12,10000,220000
6,24,2401,1,766,1,1,1,1,1,,,,,,,,
6,24,2403,1,674,2,1,2,2,,,,,,,,,
6,24,2403,1,1588,1,1,1,1,,,,,,,,,
6,24,2403,1,3592,1,1,1,1,,,,,,,,,
6,24,2403,1,7586,2,,,,,,,,,,,,
6,24,2405,1,134,1,1,2,1,6,5,10500,1,5,52500,,,
6,24,2408,1,2074,2,,,,,,,,,,,,
6,24,2412,1,2798,1,1,2,1,6,5,10500,12,5,52500,12,7,107000
6,24,2412,1,2798,2,1,2,2,6,5,10500,12,5,52500,12,5,105000
6,24,2415,1,696,1,1,2,1,6,5,10500,12,5,52500,,,
6,24,2415,1,696,2,,,,,,,,,,,,
6,24,2419,1,330,1,1,1,1,,,,,,,,,
6,27,2701,1,506,1,1,2,1,3,0,10000,0,0,50000,0,0,100000
6,27,2701,1,506,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2703,1,1076,1,1,1,1,12,5,10500,12,5,52500,12,5,105000
6,27,2703,1,1076,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2703,1,1612,1,1,1,1,12,5,10500,1,5,52500,12,5,105000
6,27,2703,1,1612,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2704,2,204,1,1,2,1,0,0,110000,6,0,50000,6,0,100000
6,27,2704,2,204,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2707,1,1410,1,1,1,1,12,5,10500,12,5,52500,12,5,105000
6,27,2707,1,1410,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2707,1,2136,1,1,1,1,12,5,10500,12,5,52500,12,5,105000
6,27,2707,1,2136,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2709,1,1646,1,1,2,1,0,0,10000,6,0,50000,6,0,100000
6,27,2709,1,1646,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2711,1,710,1,1,2,1,3,0,10000,6,0,50000,0,0,100000
6,27,2711,1,710,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2712,2,110,1,1,1,1,12,2,10200,12,2,51000,12,2,102000
6,27,2712,2,110,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2715,2,752,1,1,2,1,3,0,10000,6,0,50000,6,0,100000
6,27,2715,2,752,2,1,2,2,0,0,0,0,0,0,0,0,0
6,27,2719,2,100,1,1,2,1,6,0,10000,6,0,50000,6,0,100000
6,27,2719,2,100,2,1,2,2,0,0,0,0,0,0,0,0,0
6,28,2802,2,566,1,2,,,,,,,,,,,
6,28,2802,2,566,2,1,2,1,12,3,4000,18,1250,6000,18,2500,60000
6,28,2802,2,566,3,1,2,1,1,3,6000,11,1500,30000,1,3000,50000
6,28,2802,2,566,4,1,2,2,,,,,,,,,
6,28,2804,1,340,1,1,1,1,3,75,5000,12,15000,10000,24,50000,40000
6,28,2804,1,340,2,1,1,1,12,60,5000,20,10000,25000,20,10000,50000
6,28,2804,1,340,3,1,2,1,1,4,4000,30,16000,16000,30,3500,60000
6,28,2804,1,340,4,1,2,2,,,,,,,,,
6,28,2806,1,164,1,1,1,1,60,24,2000,12,12000,12,36,84000,20000
6,28,2806,1,164,2,1,2,1,12,100,5000,20,500,20,24,4500,50000
6,28,2806,1,164,3,1,2,1,1,3,6000,1,1650,1,1,3300,40000
6,28,2806,1,164,4,1,1,2,12,100,0,12,50000,0,12,10000,0
6,28,2806,1,802,1,1,1,1,24,48,2000,24,12000,10000,36,24000,20000
6,28,2806,1,802,2,1,2,1,12,10,5000,12,5000,25000,12,10000,50000
6,28,2806,1,802,3,1,2,1,1,4,4000,1,1600,30000,1,4000,5000
6,28,2806,1,802,4,1,1,1,12,100,0,12,50000,0,12,10000,0
6,28,2807,2,1266,1,1,2,2,,,,,,,,,
6,28,2807,2,1266,2,1,2,1,12,10,5000,12,5000,25000,12,10000,50000
6,28,2807,2,1266,3,1,2,1,1,5,6000,1,2500,30000,1,15000,60000
6,28,2807,2,1266,4,1,2,2,,,,,,,,,
6,28,2810,2,2394,1,1,1,2,,,,,,,,,
6,28,2810,2,2394,2,1,2,1,12,5,5000,12,2500,25000,12,5000,60000
6,28,2810,2,2394,3,1,2,1,1,4,5000,1,2000,30000,1,4000,50000
6,28,2810,2,2394,4,2,,,,,,,,,,,
6,28,2811,2,588,1,1,2,2,,,,,,,,,
6,28,2811,2,588,2,1,2,2,,,,,,,,,
6,28,2811,2,588,3,1,2,2,,,,,,,,,
6,28,2811,2,588,4,1,2,2,,,,,,,,,
6,28,2813,2,612,1,1,2,2,,,,,,,,,
6,28,2813,2,612,2,1,2,1,4,5,5000,6,2500,25000,30,5000,50000
6,28,2813,2,612,3,1,2,1,30,3,,1,1500,30000,1,3000,60000
6,28,2813,2,612,4,1,2,2,,,,,,,,,
6,28,2814,1,1876,1,1,2,2,,,,,,,,,
6,28,2814,1,1876,2,1,1,1,12,3,200,12,500,5000,12,2500,40000
6,28,2814,1,1876,3,1,2,2,,,,1,4000,200,1,3000,60000
6,28,2814,1,1876,4,1,2,2,,,,,,,,,
6,28,2815,2,1164,1,1,2,2,,,,,,,,,
6,28,2815,2,1164,2,1,2,2,,,,,,,,,
6,28,2815,2,1164,3,1,2,2,1,4,4000,1,1750,30000,1,3500,60000
6,28,2815,2,1164,4,1,2,2,,,,,,,,,
6,28,2816,1,2302,1,1,2,2,,,,,,,,,
6,28,2816,1,2302,2,1,2,1,12,40,,20,20000,25000,30,40000,
6,28,2816,1,2302,3,1,2,1,1,3,,30,1600,40000,1,30000,
6,28,2816,1,2302,4,1,2,2,,,,,,,,,
6,28,2816,2,3944,1,1,2,2,3,,,,,,,,
6,28,2816,2,3944,2,1,1,1,12,2,,20,2500,,22,2000,
6,28,2816,2,3944,3,1,2,1,1,3,,1,2,,1,3000,
6,28,2816,2,3944,4,1,2,2,1,10,,12,1,,12,10000,
6,29,2902,1,1028,1,2,,,,,,,,,,,
6,29,2902,1,1028,2,1,1,1,10,10,1100,10,5000,5500,10,10000,11000
6,29,2905,1,1096,1,1,2,2,,,,,,,,,
6,29,2905,1,1096,2,1,2,,,,,,,,,,
6,29,2905,1,1096,3,1,2,1,,,,,,,,,
6,29,2905,1,1096,4,1,2,2,,,,,,,,,
6,29,2909,2,220,2,1,2,2,,,,,,,,,
6,29,2909,2,220,3,1,1,1,,,,,,,,,
6,29,2909,2,220,4,1,2,2,,,,,,,,,
6,29,2910,1,350,1,1,1,1,,,,,,,,,
6,29,2910,1,350,2,1,2,2,2,,,,,,,,
6,29,2911,1,746,1,1,2,1,,,,,,,,,
6,29,2911,1,746,2,1,2,2,,,,,,,,,
6,29,2911,2,1870,1,2,,,,,,,,,,,
6,29,2911,2,1870,2,1,,,,,,,,,,,
6,29,2911,2,1870,3,1,2,1,,,,,,,,,
6,29,2911,2,1870,4,2,,,,,,,,,,,
6,29,2914,1,214,1,1,2,1,10,3,1250,10,5000,55000,10,10000,11000
6,29,2914,1,214,2,,,,,,,,,,,,
6,29,2918,1,952,1,1,1,1,12,28,,,,,,,
6,29,2918,1,952,2,1,2,1,12,2,5000,12,300,50300,12,600,50000
6,29,2918,1,952,3,1,2,1,,5,500,,,,,,
6,29,2918,1,952,4,1,2,2,,,,,,,,,
6,29,2920,1,1210,1,1,2,2,,,,,,,,,
6,29,2920,1,1210,2,1,1,1,9,2,5000,12,,25000,12,,50000
6,29,2920,1,1210,3,1,2,1,,,,,,,,,
6,29,2920,1,1210,4,1,1,1,,20,,,10000,,,20000,
6,29,2920,2,1628,1,2,,,,,,,,,,,
6,29,2920,2,1628,2,2,,,,,,,,,,,
6,29,2920,2,1628,3,2,,,,,,,,,,,
6,29,2920,2,1628,4,2,,,,,,,,,,,
6,29,2923,1,396,1,1,1,,,,,,,,,,
6,29,2923,1,396,2,1,2,2,2,,,,,,,,
6,29,2923,2,1126,1,1,2,1,10,10,11000,,,,,,
6,29,2930,1,1418,2,1,2,2,,,,,,,,,
6,29,2930,1,1418,3,1,2,1,,,,,,,,,
6,29,2930,1,1418,4,1,2,1,,,,,,,,,
6,30,3002,1,1264,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3002,1,1264,2,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3002,1,1264,3,1,2,1,,,,,,,,,
6,30,3002,1,1310,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3002,1,1310,2,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3002,1,1310,3,1,2,1,,,,12,,,,,
6,30,3002,1,1310,4,1,2,1,,,,12,,,,,
6,30,3004,2,216,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3004,2,216,2,1,2,2,,,,,,,,,
6,30,3004,2,216,3,1,2,2,,,,,,,,,
6,30,3004,2,216,4,1,2,1,,,,,,,,,
6,30,3005,1,2870,1,1,1,1,12,12,10300,12,12,60000,12,12,120000
6,30,3005,1,2870,2,1,1,1,10,10,11000,10,10,55000,10,10,10000
6,30,3005,1,2870,3,1,2,1,6,10,15000,1,10,55000,1,10,110000
6,30,3005,1,2870,4,1,1,1,6,30,15000,6,30,65000,6,30,140000
6,30,3005,1,2942,1,2,,,,,,,,,,,
6,30,3005,1,2942,2,1,2,,,,,,,,,,
6,30,3005,1,2942,3,1,2,,,,,,,,,,
6,30,3005,1,2942,4,1,2,,,,,,,,,,
6,30,3007,1,1624,1,1,1,1,3,50,15000,3,50,75000,3,50,150000
6,30,3007,1,1624,2,1,2,2,2,2,2,2,2,2,2,2,2
6,30,3007,1,1624,3,1,2,2,2,2,2,2,2,2,2,2,2
6,30,3007,1,1624,4,1,2,2,2,2,2,2,2,2,2,2,2
6,30,3009,1,764,1,1,2,2,2,,,,,,,,
6,30,3009,1,764,2,1,2,2,2,,,,,,,,
6,30,3009,1,764,3,1,2,2,2,,,,,,,,
6,30,3009,1,764,4,1,2,2,2,,,,,,,,
6,30,3009,1,1642,1,1,1,1,1,120,10120,5,20,60000,12,25,125000
6,30,3009,1,1642,2,1,2,1,11,10,11000,11,10,55000,11,10,110000
6,30,3009,1,1642,3,1,2,1,1,10,11000,0,0,0,0,0,0
6,30,3009,1,1642,4,1,2,2,0,0,0,0,0,0,0,0,0
6,30,3010,1,1762,1,2,,,,,,,,,,,
6,30,3010,1,1762,2,1,1,1,12,10,11000,11,10,55000,11,10,110000
6,30,3010,1,1762,3,1,2,1,1,10,11000,1,10,55000,10,10,110000
6,30,3010,1,1762,4,1,1,1,6,10,,6,20,72000,6,20,156000
6,30,3012,2,334,1,2,,,,,,,,,,,
6,30,3012,2,334,2,2,,,,,,,,,,,
6,30,3012,2,334,3,2,,,,,,,,,,,
6,30,3014,2,120,1,2,,,,,,,,,,,
6,30,3014,2,120,2,2,,,,,,,,,,,
6,30,3014,2,120,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3014,2,120,4,2,,,,,,,,,,,
