"zone","state","lga","sector","ea","csource_cd","sc4bq5b","sc4bq6","sc4bq7","sc4bq8","sc4bq9","sc4bq10","sc4bq11","sc4bq12","sc4bq13","sc4bq14","sc4bq15","sc4bq16"
6,30,3015,2,1688,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3015,2,1688,2,1,2,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3015,2,1688,3,1,2,2,,,,,,,,,
6,30,3015,2,1688,4,1,2,2,,,,,,,,,
6,30,3016,1,390,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3016,1,390,2,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3016,1,390,3,1,2,2,2,2,2,2,2,2,2,2,2
6,30,3016,1,390,4,1,2,2,2,2,2,2,2,2,2,2,2
6,30,3018,2,914,1,1,2,2,2,0,0,0,0,0,0,,0
6,30,3018,2,914,2,1,2,2,2,0,0,0,0,0,0,0,0
6,30,3018,2,914,3,1,2,2,2,0,0,0,0,0,0,0,0
6,30,3018,2,914,4,1,2,2,2,0,0,0,0,0,0,0,0
6,30,3020,1,322,1,1,1,1,1,4,11000,3,3,57000,6,4,127000
6,30,3020,1,322,2,1,2,1,11,10,15000,11,10,55000,11,10,110000
6,30,3020,1,322,3,1,2,2,,,,,,,,,
6,30,3020,1,322,4,2,,,,,,,,,,,
6,30,3023,2,622,1,1,2,2,,,,,,,,,
6,30,3023,2,622,2,1,2,2,,,,,,,,,
6,30,3023,2,622,3,1,2,1,10,,,,,,,,
6,30,3023,2,622,4,1,2,2,,,,,,,,,
6,30,3024,1,1406,1,2,,,,,,,,,,,
6,30,3024,1,1406,2,2,,,,,,,,,,,
6,30,3024,1,1406,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3024,1,1406,4,2,,,,,,,,,,,
6,30,3024,1,1924,1,2,,,,,,,,,,,
6,30,3024,1,1924,2,2,,,,,,,,,,,
6,30,3024,1,1924,3,2,,,,,,,,,,,
6,30,3024,1,1924,4,1,2,2,,,,,,,,,
6,30,3025,1,2052,1,2,,,,,,,,,,,
6,30,3025,1,2052,2,1,2,1,1,3,10300,10,10,55000,10,10,110000
6,30,3025,1,2052,3,1,2,2,1,10,10100,1,10,55000,,,
6,30,3025,1,2052,4,2,,,,,,,,,,,
6,30,3030,1,946,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3030,1,946,2,1,2,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3030,1,946,3,1,2,1,10,10,1000,,,,,,
6,30,3030,1,946,4,1,2,2,,,,,,,,,
6,30,3032,2,520,1,1,2,2,,,,,,,,,
6,30,3032,2,520,2,1,2,2,,,,,,,,,
6,30,3032,2,520,3,1,1,1,,,,,,,,,
6,30,3032,2,520,4,1,1,1,,,,,,,,,
6,30,3032,1,1088,1,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3032,1,1088,2,1,2,2,,,,,,,,,
6,30,3032,1,1088,3,1,2,1,10,10,1000,10,,,,,
6,30,3032,1,1088,4,1,2,2,,,,,,,,,
6,30,3033,2,554,1,1,2,2,,,,,,,,,
6,30,3033,2,554,2,1,1,1,10,10,1000,10,5000,5000,10,10000,10000
6,30,3033,2,554,3,1,1,1,10,10,1000,10,,,,,
6,30,3033,2,554,4,1,2,2,,,,,,,,,
,,104,,1364,4,2,,,,,,,,,,,
,,110,,76,3,2,,,,,,,,,,,
,,110,,76,4,2,,,,,,,,,,,
,,201,,60,3,2,,,,,,,,,,,
,,201,,60,4,2,,,,,,,,,,,
,,203,,1224,1,2,,,,,,,,,,,
,,203,,1224,3,2,,,,,,,,,,,
,,203,,1224,4,2,,,,,,,,,,,
,,205,,712,3,2,,,,,,,,,,,
,,205,,712,4,2,,,,,,,,,,,
,,207,,1302,1,2,,,,,,,,,,,
,,207,,1302,3,2,,,,,,,,,,,
,,207,,1302,4,2,,,,,,,,,,,
,,209,,1040,1,2,,,,,,,,,,,
,,209,,1040,3,2,,,,,,,,,,,
,,209,,1040,4,2,,,,,,,,,,,
,,210,,1300,1,2,,,,,,,,,,,
,,210,,1300,3,2,,,,,,,,,,,
,,210,,1300,4,2,,,,,,,,,,,
,,212,,956,1,2,,,,,,,,,,,
,,212,,956,3,2,,,,,,,,,,,
,,212,,956,4,2,,,,,,,,,,,
,,214,,898,3,2,,,,,,,,,,,
,,214,,898,4,2,,,,,,,,,,,
,,215,,8,3,2,,,,,,,,,,,
,,215,,8,4,2,,,,,,,,,,,
,,216,,200,3,2,,,,,,,,,,,
,,216,,200,4,2,,,,,,,,,,,
,,218,,1592,1,2,,,,,,,,,,,
,,218,,1592,3,2,,,,,,,,,,,
,,218,,1592,4,2,,,,,,,,,,,
,,221,,18,1,2,,,,,,,,,,,
,,221,,18,3,2,,,,,,,,,,,
,,221,,18,4,2,,,,,,,,,,,
,,301,,1198,1,2,,,,,,,,,,,
,,301,,1198,3,2,,,,,,,,,,,
,,301,,1198,4,2,,,,,,,,,,,
,,305,,4,1,2,,,,,,,,,,,
,,305,,4,3,2,,,,,,,,,,,
,,305,,4,4,2,,,,,,,,,,,
,,305,,1542,1,2,,,,,,,,,,,
,,305,,1542,3,2,,,,,,,,,,,
,,305,,1542,4,2,,,,,,,,,,,
,,312,,20,3,2,,,,,,,,,,,
,,312,,20,4,2,,,,,,,,,,,
,,313,,70,1,2,,,,,,,,,,,
,,313,,70,3,2,,,,,,,,,,,
,,313,,70,4,2,,,,,,,,,,,
,,318,,1136,1,2,,,,,,,,,,,
,,318,,1136,3,2,,,,,,,,,,,
,,318,,1136,4,2,,,,,,,,,,,
,,321,,364,4,2,,,,,,,,,,,
,,323,,580,1,2,,,,,,,,,,,
,,323,,580,3,2,,,,,,,,,,,
,,323,,580,4,2,,,,,,,,,,,
,,326,,74,1,2,,,,,,,,,,,
,,326,,74,3,2,,,,,,,,,,,
,,326,,74,4,2,,,,,,,,,,,
,,329,,696,3,2,,,,,,,,,,,
,,329,,696,4,2,,,,,,,,,,,
,,331,,516,2,2,,,,,,,,,,,
,,331,,516,3,2,,,,,,,,,,,
,,331,,516,4,2,,,,,,,,,,,
,,331,,2322,1,2,,,,,,,,,,,
,,331,,2322,3,2,,,,,,,,,,,
,,331,,2322,4,2,,,,,,,,,,,
,,402,,1080,4,2,,,,,,,,,,,
,,405,,722,4,2,,,,,,,,,,,
,,410,,4036,4,2,,,,,,,,,,,
,,412,,1606,4,2,,,,,,,,,,,
,,414,,2176,4,2,,,,,,,,,,,
,,415,,2108,3,2,,,,,,,,,,,
,,415,,2108,4,2,,,,,,,,,,,
,,416,,616,4,2,,,,,,,,,,,
,,417,,678,4,2,,,,,,,,,,,
,,502,,3878,4,2,,,,,,,,,,,
,,504,,708,2,2,,,,,,,,,,,
,,504,,708,3,2,,,,,,,,,,,
,,504,,708,4,2,,,,,,,,,,,
,,506,,830,3,2,,,,,,,,,,,
,,506,,830,4,2,,,,,,,,,,,
,,508,,984,1,2,,,,,,,,,,,
,,508,,984,2,2,,,,,,,,,,,
,,508,,984,3,2,,,,,,,,,,,
,,510,,1516,4,2,,,,,,,,,,,
,,515,,18,3,2,,,,,,,,,,,
,,515,,18,4,2,,,,,,,,,,,
,,516,,942,3,2,,,,,,,,,,,
,,516,,942,4,2,,,,,,,,,,,
,,702,,632,1,2,,,,,,,,,,,
,,702,,632,2,2,,,,,,,,,,,
,,702,,632,4,2,,,,,,,,,,,
,,707,,560,4,2,,,,,,,,,,,
,,715,,294,1,2,,,,,,,,,,,
,,718,,1640,2,2,,,,,,,,,,,
,,718,,1640,3,2,,,,,,,,,,,
,,718,,1640,4,2,,,,,,,,,,,
,,719,,1612,2,2,,,,,,,,,,,
,,719,,1612,3,2,,,,,,,,,,,
,,719,,1612,4,2,,,,,,,,,,,
,,809,,1748,1,2,,,,,,,,,,,
,,809,,1748,3,2,,,,,,,,,,,
,,809,,1748,4,2,,,,,,,,,,,
,,816,,1270,1,2,,,,,,,,,,,
,,816,,1270,3,2,,,,,,,,,,,
,,816,,1270,4,2,,,,,,,,,,,
,,820,,1030,1,2,,,,,,,,,,,
,,820,,1030,3,2,,,,,,,,,,,
,,820,,1030,4,2,,,,,,,,,,,
,,821,,1448,1,2,,,,,,,,,,,
,,821,,1448,3,2,,,,,,,,,,,
,,821,,1448,4,2,,,,,,,,,,,
,,821,,5062,2,2,,,,,,,,,,,
,,821,,5062,3,2,,,,,,,,,,,
,,821,,5062,4,2,,,,,,,,,,,
,,907,,1446,3,2,,,,,,,,,,,
,,907,,1446,4,2,,,,,,,,,,,
,,916,,1068,3,2,,,,,,,,,,,
,,916,,1068,4,2,,,,,,,,,,,
,,1005,,662,3,2,,,,,,,,,,,
,,1005,,662,4,2,,,,,,,,,,,
,,1005,,1374,3,2,,,,,,,,,,,
,,1005,,1374,4,2,,,,,,,,,,,
,,1008,,1314,1,2,,,,,,,,,,,
,,1010,,20,2,2,,,,,,,,,,,
,,1010,,20,3,2,,,,,,,,,,,
,,1010,,20,4,2,,,,,,,,,,,
,,1018,,634,1,2,,,,,,,,,,,
,,1018,,634,3,2,,,,,,,,,,,
,,1018,,634,4,2,,,,,,,,,,,
,,1018,,898,3,2,,,,,,,,,,,
,,1018,,898,4,2,,,,,,,,,,,
,,1020,,38,3,2,,,,,,,,,,,
,,1020,,38,4,2,,,,,,,,,,,
,,1025,,1774,3,2,,,,,,,,,,,
,,1025,,1774,4,2,,,,,,,,,,,
,,1101,,154,2,2,,,,,,,,,,,
,,1101,,154,3,2,,,,,,,,,,,
,,1101,,154,4,2,,,,,,,,,,,
,,1102,,936,2,2,,,,,,,,,,,
,,1102,,936,3,2,,,,,,,,,,,
,,1102,,936,4,2,,,,,,,,,,,
,,1104,,434,2,2,,,,,,,,,,,
,,1104,,434,3,2,,,,,,,,,,,
,,1104,,434,4,2,,,,,,,,,,,
,,1104,,2028,2,2,,,,,,,,,,,
,,1104,,2028,3,2,,,,,,,,,,,
,,1104,,2028,4,2,,,,,,,,,,,
,,1105,,100,2,2,,,,,,,,,,,
,,1105,,100,3,2,,,,,,,,,,,
,,1105,,100,4,2,,,,,,,,,,,
,,1106,,446,2,2,,,,,,,,,,,
,,1106,,446,3,2,,,,,,,,,,,
,,1106,,446,4,2,,,,,,,,,,,
,,1107,,1034,3,2,,,,,,,,,,,
,,1107,,1034,4,2,,,,,,,,,,,
,,1108,,492,2,2,,,,,,,,,,,
,,1108,,492,3,2,,,,,,,,,,,
,,1108,,492,4,2,,,,,,,,,,,
,,1109,,672,2,2,,,,,,,,,,,
,,1109,,672,3,2,,,,,,,,,,,
,,1109,,672,4,2,,,,,,,,,,,
,,1110,,714,3,2,,,,,,,,,,,
,,1110,,714,4,2,,,,,,,,,,,
,,1110,,2752,3,2,,,,,,,,,,,
,,1110,,2752,4,2,,,,,,,,,,,
,,1112,,78,2,2,,,,,,,,,,,
,,1112,,78,3,2,,,,,,,,,,,
,,1112,,78,4,2,,,,,,,,,,,
,,1113,,954,2,2,,,,,,,,,,,
,,1113,,954,3,2,,,,,,,,,,,
,,1113,,954,4,2,,,,,,,,,,,
,,1202,,2146,2,2,,,,,,,,,,,
,,1202,,2146,3,2,,,,,,,,,,,
,,1202,,2146,4,2,,,,,,,,,,,
,,1202,,2710,4,2,,,,,,,,,,,
,,1208,,526,3,2,,,,,,,,,,,
,,1208,,526,4,2,,,,,,,,,,,
,,1216,,618,3,2,,,,,,,,,,,
,,1216,,618,4,2,,,,,,,,,,,
,,1307,,268,4,2,,,,,,,,,,,
,,1310,,1300,1,2,,,,,,,,,,,
,,1310,,1300,2,2,,,,,,,,,,,
,,1310,,1300,4,2,,,,,,,,,,,
,,1401,,1116,3,2,,,,,,,,,,,
,,1401,,1116,4,2,,,,,,,,,,,
,,1403,,34,1,2,,,,,,,,,,,
,,1403,,34,3,2,,,,,,,,,,,
,,1403,,34,4,2,,,,,,,,,,,
,,1406,,694,3,2,,,,,,,,,,,
,,1406,,694,4,2,,,,,,,,,,,
,,1407,,68,3,2,,,,,,,,,,,
,,1407,,68,4,2,,,,,,,,,,,
,,1408,,1996,3,2,,,,,,,,,,,
,,1408,,1996,4,2,,,,,,,,,,,
,,1410,,236,3,2,,,,,,,,,,,
,,1410,,236,4,2,,,,,,,,,,,
,,1411,,1066,3,2,,,,,,,,,,,
,,1411,,1066,4,2,,,,,,,,,,,
,,1413,,670,4,2,,,,,,,,,,,
,,1413,,2578,3,2,,,,,,,,,,,
,,1413,,2578,4,2,,,,,,,,,,,
,,1415,,156,3,2,,,,,,,,,,,
,,1415,,156,4,2,,,,,,,,,,,
,,1415,,952,3,2,,,,,,,,,,,
,,1415,,952,4,2,,,,,,,,,,,
,,1416,,2314,1,2,,,,,,,,,,,
,,1416,,2314,4,2,,,,,,,,,,,
,,1502,,590,2,2,,,,,,,,,,,
,,1502,,590,3,2,,,,,,,,,,,
,,1502,,590,4,2,,,,,,,,,,,
,,1508,,1682,2,2,,,,,,,,,,,
,,1508,,1682,3,2,,,,,,,,,,,
,,1508,,1682,4,2,,,,,,,,,,,
,,1510,,616,2,2,,,,,,,,,,,
,,1510,,616,3,2,,,,,,,,,,,
,,1510,,616,4,2,,,,,,,,,,,
,,1620,,106,2,2,,,,,,,,,,,
,,1620,,106,4,2,,,,,,,,,,,
,,1624,,136,4,2,,,,,,,,,,,
,,1626,,1546,2,2,,,,,,,,,,,
,,1626,,1546,3,2,,,,,,,,,,,
,,1626,,1546,4,2,,,,,,,,,,,
,,1901,,640,3,2,,,,,,,,,,,
,,1901,,640,4,2,,,,,,,,,,,
,,1902,,52,1,2,,,,,,,,,,,
,,1902,,52,3,2,,,,,,,,,,,
,,1902,,52,4,2,,,,,,,,,,,
,,1910,,808,4,2,,,,,,,,,,,
,,1912,,1510,1,2,,,,,,,,,,,
,,1912,,1510,3,2,,,,,,,,,,,
,,1912,,1510,4,2,,,,,,,,,,,
,,1914,,934,3,2,,,,,,,,,,,
,,1914,,934,4,2,,,,,,,,,,,
,,1916,,1516,2,2,,,,,,,,,,,
,,1916,,1516,3,2,,,,,,,,,,,
,,1916,,1516,4,2,,,,,,,,,,,
,,1921,,842,3,2,,,,,,,,,,,
,,1921,,842,4,2,,,,,,,,,,,
,,1925,,3394,3,2,,,,,,,,,,,
,,1925,,3394,4,2,,,,,,,,,,,
,,1936,,1994,2,2,,,,,,,,,,,
,,1936,,1994,3,2,,,,,,,,,,,
,,1936,,1994,4,2,,,,,,,,,,,
,,1937,,432,2,2,,,,,,,,,,,
,,1937,,432,3,2,,,,,,,,,,,
,,1937,,432,4,2,,,,,,,,,,,
,,1943,,668,3,2,,,,,,,,,,,
,,1943,,668,4,2,,,,,,,,,,,
,,2022,,1130,2,2,,,,,,,,,,,
,,2022,,1130,3,2,,,,,,,,,,,
,,2022,,1130,4,2,,,,,,,,,,,
,,2030,,1050,3,2,,,,,,,,,,,
,,2030,,1050,4,2,,,,,,,,,,,
,,2032,,1772,2,2,,,,,,,,,,,
,,2032,,1772,3,2,,,,,,,,,,,
,,2032,,1772,4,2,,,,,,,,,,,
,,2106,,236,3,2,,,,,,,,,,,
,,2106,,236,4,2,,,,,,,,,,,
,,2109,,38,3,2,,,,,,,,,,,
,,2109,,38,4,2,,,,,,,,,,,
,,2115,,926,1,2,,,,,,,,,,,
,,2115,,926,3,2,,,,,,,,,,,
,,2115,,926,4,2,,,,,,,,,,,
,,2119,,2146,3,2,,,,,,,,,,,
,,2119,,2146,4,2,,,,,,,,,,,
,,2119,,3956,1,2,,,,,,,,,,,
,,2119,,3956,3,2,,,,,,,,,,,
,,2119,,3956,4,2,,,,,,,,,,,
,,2201,,422,1,2,,,,,,,,,,,
,,2201,,422,3,2,,,,,,,,,,,
,,2201,,422,4,2,,,,,,,,,,,
,,2203,,266,2,2,,,,,,,,,,,
,,2203,,266,3,2,,,,,,,,,,,
,,2203,,266,4,2,,,,,,,,,,,
,,2203,,530,2,2,,,,,,,,,,,
,,2203,,530,3,2,,,,,,,,,,,
,,2203,,530,4,2,,,,,,,,,,,
,,2205,,664,3,2,,,,,,,,,,,
,,2205,,664,4,2,,,,,,,,,,,
,,2205,,2432,1,2,,,,,,,,,,,
,,2205,,2432,3,2,,,,,,,,,,,
,,2205,,2432,4,2,,,,,,,,,,,
,,2209,,792,3,2,,,,,,,,,,,
,,2209,,792,4,2,,,,,,,,,,,
,,2211,,594,3,2,,,,,,,,,,,
,,2211,,594,4,2,,,,,,,,,,,
,,2211,,806,2,2,,,,,,,,,,,
,,2211,,806,3,2,,,,,,,,,,,
,,2211,,806,4,2,,,,,,,,,,,
,,2214,,1354,1,2,,,,,,,,,,,
,,2214,,1354,3,2,,,,,,,,,,,
,,2214,,1354,4,2,,,,,,,,,,,
,,2216,,428,3,2,,,,,,,,,,,
,,2216,,428,4,2,,,,,,,,,,,
,,2218,,596,3,2,,,,,,,,,,,
,,2218,,596,4,2,,,,,,,,,,,
,,2220,,1296,2,2,,,,,,,,,,,
,,2220,,1296,3,2,,,,,,,,,,,
,,2220,,1296,4,2,,,,,,,,,,,
,,2401,,766,2,2,,,,,,,,,,,
,,2401,,766,3,2,,,,,,,,,,,
,,2401,,766,4,2,,,,,,,,,,,
,,2403,,674,1,2,,,,,,,,,,,
,,2403,,674,3,2,,,,,,,,,,,
,,2403,,674,4,2,,,,,,,,,,,
,,2403,,1588,2,2,,,,,,,,,,,
,,2403,,1588,3,2,,,,,,,,,,,
,,2403,,1588,4,2,,,,,,,,,,,
,,2403,,3592,2,2,,,,,,,,,,,
,,2403,,3592,3,2,,,,,,,,,,,
,,2403,,3592,4,2,,,,,,,,,,,
,,2403,,7586,1,2,,,,,,,,,,,
,,2403,,7586,3,2,,,,,,,,,,,
,,2403,,7586,4,2,,,,,,,,,,,
,,2405,,134,2,2,,,,,,,,,,,
,,2405,,134,3,2,,,,,,,,,,,
,,2405,,134,4,2,,,,,,,,,,,
,,2408,,2074,1,2,,,,,,,,,,,
,,2408,,2074,3,2,,,,,,,,,,,
,,2408,,2074,4,2,,,,,,,,,,,
,,2412,,2798,3,2,,,,,,,,,,,
,,2412,,2798,4,2,,,,,,,,,,,
,,2415,,696,3,2,,,,,,,,,,,
,,2415,,696,4,2,,,,,,,,,,,
,,2419,,330,2,2,,,,,,,,,,,
,,2419,,330,3,2,,,,,,,,,,,
,,2419,,330,4,2,,,,,,,,,,,
,,2508,,2788,4,2,,,,,,,,,,,
,,2513,,128,4,2,,,,,,,,,,,
,,2601,,822,3,2,,,,,,,,,,,
,,2601,,822,4,2,,,,,,,,,,,
,,2605,,594,4,2,,,,,,,,,,,
,,2606,,516,3,2,,,,,,,,,,,
,,2606,,516,4,2,,,,,,,,,,,
,,2611,,424,3,2,,,,,,,,,,,
,,2611,,424,4,2,,,,,,,,,,,
,,2613,,1462,3,2,,,,,,,,,,,
,,2613,,1462,4,2,,,,,,,,,,,
,,2615,,2178,1,2,,,,,,,,,,,
,,2615,,2178,3,2,,,,,,,,,,,
,,2615,,2178,4,2,,,,,,,,,,,
,,2615,,2196,1,2,,,,,,,,,,,
,,2615,,2196,3,2,,,,,,,,,,,
,,2615,,2196,4,2,,,,,,,,,,,
,,2618,,494,3,2,,,,,,,,,,,
,,2618,,494,4,2,,,,,,,,,,,
,,2618,,1276,3,2,,,,,,,,,,,
,,2618,,1276,4,2,,,,,,,,,,,
,,2621,,100,1,2,,,,,,,,,,,
,,2621,,100,3,2,,,,,,,,,,,
,,2621,,100,4,2,,,,,,,,,,,
,,2621,,940,1,2,,,,,,,,,,,
,,2621,,940,3,2,,,,,,,,,,,
,,2621,,940,4,2,,,,,,,,,,,
,,2623,,1688,4,2,,,,,,,,,,,
,,2701,,506,3,2,,,,,,,,,,,
,,2701,,506,4,2,,,,,,,,,,,
,,2703,,1076,3,2,,,,,,,,,,,
,,2703,,1076,4,2,,,,,,,,,,,
,,2703,,1612,3,2,,,,,,,,,,,
,,2703,,1612,4,2,,,,,,,,,,,
,,2704,,204,3,2,,,,,,,,,,,
,,2704,,204,4,2,,,,,,,,,,,
,,2707,,1410,3,2,,,,,,,,,,,
,,2707,,1410,4,2,,,,,,,,,,,
,,2707,,2136,3,2,,,,,,,,,,,
,,2707,,2136,4,2,,,,,,,,,,,
,,2709,,1646,3,2,,,,,,,,,,,
,,2709,,1646,4,2,,,,,,,,,,,
,,2711,,710,3,2,,,,,,,,,,,
,,2711,,710,4,2,,,,,,,,,,,
,,2712,,110,3,2,,,,,,,,,,,
,,2712,,110,4,2,,,,,,,,,,,
,,2715,,752,3,2,,,,,,,,,,,
,,2715,,752,4,2,,,,,,,,,,,
,,2719,,100,3,2,,,,,,,,,,,
,,2719,,100,4,2,,,,,,,,,,,
,,2902,,1028,3,2,,,,,,,,,,,
,,2902,,1028,4,2,,,,,,,,,,,
,,2909,,220,1,2,,,,,,,,,,,
,,2910,,350,3,2,,,,,,,,,,,
,,2910,,350,4,2,,,,,,,,,,,
,,2911,,746,3,2,,,,,,,,,,,
,,2911,,746,4,2,,,,,,,,,,,
,,2914,,214,3,2,,,,,,,,,,,
,,2914,,214,4,2,,,,,,,,,,,
,,2923,,396,3,2,,,,,,,,,,,
,,2923,,396,4,2,,,,,,,,,,,
,,2923,,1126,2,2,,,,,,,,,,,
,,2923,,1126,3,2,,,,,,,,,,,
,,2923,,1126,4,2,,,,,,,,,,,
,,2930,,1418,1,2,,,,,,,,,,,
,,3002,,1264,4,2,,,,,,,,,,,
,,3012,,334,4,2,,,,,,,,,,,
,,3101,,604,1,2,,,,,,,,,,,
,,3107,,724,2,2,,,,,,,,,,,
,,3107,,724,3,2,,,,,,,,,,,
,,3107,,724,4,2,,,,,,,,,,,
,,3116,,1344,1,2,,,,,,,,,,,
,,3116,,1344,2,2,,,,,,,,,,,
,,3116,,1344,4,2,,,,,,,,,,,
,,3209,,1208,2,2,,,,,,,,,,,
,,3209,,1208,3,2,,,,,,,,,,,
,,3209,,1208,4,2,,,,,,,,,,,
,,3215,,2978,3,2,,,,,,,,,,,
,,3215,,2978,4,2,,,,,,,,,,,
,,3222,,2780,2,2,,,,,,,,,,,
,,3222,,2780,3,2,,,,,,,,,,,
,,3222,,2780,4,2,,,,,,,,,,,
,,3405,,456,2,2,,,,,,,,,,,
,,3405,,456,3,2,,,,,,,,,,,
,,3405,,456,4,2,,,,,,,,,,,
,,3405,,1704,1,2,,,,,,,,,,,
,,3405,,1704,3,2,,,,,,,,,,,
,,3405,,1704,4,2,,,,,,,,,,,
,,3408,,872,1,2,,,,,,,,,,,
,,3408,,872,3,2,,,,,,,,,,,
,,3408,,872,4,2,,,,,,,,,,,
,,3412,,156,1,2,,,,,,,,,,,
,,3412,,156,3,2,,,,,,,,,,,
,,3412,,156,4,2,,,,,,,,,,,
,,3413,,264,1,2,,,,,,,,,,,
,,3413,,264,3,2,,,,,,,,,,,
,,3413,,264,4,2,,,,,,,,,,,
,,3503,,56,4,2,,,,,,,,,,,
,,3504,,1288,4,2,,,,,,,,,,,
,,3509,,1312,4,2,,,,,,,,,,,
,,3509,,2276,3,2,,,,,,,,,,,
,,3509,,2276,4,2,,,,,,,,,,,
,,3702,,972,4,2,,,,,,,,,,,
